Juny 2020														
Dia	Hora	Temperatura modul	Irradiación (W/m2)	Isc en la radiación (A)	Isc a la temperatura (A)	Voc en la temperatura (V)	Imp temp (A)	Vmp temp (V)	P unitaria temp (W)	Potencia parque calculada con temperatura (kW)	Potencia instantanea inversors (kW)	Diferencia inversors vs Pcalculada	Potencia instanea a comptador	PR  %
26/06/2020	1:05	18	0	0	0	38,731392	0	30,944128	0	0	0	0,00%	0	0,00%
26/06/2020	1:10	18	0	0	0	38,731392	0	30,944128	0	0	0	0,00%	0	0,00%
26/06/2020	1:15	18	0	0	0	38,731392	0	30,944128	0	0	0	0,00%	0	0,00%
26/06/2020	1:20	17	0	0	0	38,864448	0	31,050432	0	0	0	0,00%	0	0,00%
26/06/2020	1:25	17	0	0	0	38,864448	0	31,050432	0	0	0	0,00%	0	0,00%
26/06/2020	1:30	17	0	0	0	38,864448	0	31,050432	0	0	0	0,00%	0	0,00%
26/06/2020	1:35	17	0	0	0	38,864448	0	31,050432	0	0	0	0,00%	0	0,00%
26/06/2020	1:40	17	0	0	0	38,864448	0	31,050432	0	0	0	0,00%	0	0,00%
26/06/2020	1:45	17	0	0	0	38,864448	0	31,050432	0	0	0	0,00%	0	0,00%
26/06/2020	1:50	17	0	0	0	38,864448	0	31,050432	0	0	0	0,00%	0	0,00%
26/06/2020	1:55	17	0	0	0	38,864448	0	31,050432	0	0	0	0,00%	0	0,00%
26/06/2020	2:00	17	0	0	0	38,864448	0	31,050432	0	0	0	0,00%	0	0,00%
26/06/2020	2:05	17	0	0	0	38,864448	0	31,050432	0	0	0	0,00%	0	0,00%
26/06/2020	2:10	17	0	0	0	38,864448	0	31,050432	0	0	0	0,00%	0	0,00%
26/06/2020	2:15	17	0	0	0	38,864448	0	31,050432	0	0	0	0,00%	0	0,00%
26/06/2020	2:20	16	0	0	0	38,997504	0	31,156736	0	0	0	0,00%	0	0,00%
26/06/2020	2:25	16	0	0	0	38,997504	0	31,156736	0	0	0	0,00%	0	0,00%
26/06/2020	2:30	16	0	0	0	38,997504	0	31,156736	0	0	0	0,00%	0	0,00%
26/06/2020	2:35	16	0	0	0	38,997504	0	31,156736	0	0	0	0,00%	0	0,00%
26/06/2020	2:40	16	0	0	0	38,997504	0	31,156736	0	0	0	0,00%	0	0,00%
26/06/2020	2:45	16	0	0	0	38,997504	0	31,156736	0	0	0	0,00%	0	0,00%
26/06/2020	2:50	17	0	0	0	38,864448	0	31,050432	0	0	0	0,00%	0	0,00%
26/06/2020	2:55	17	0	0	0	38,864448	0	31,050432	0	0	0	0,00%	0	0,00%
26/06/2020	3:00	17	0	0	0	38,864448	0	31,050432	0	0	0	0,00%	0	0,00%
26/06/2020	3:05	17	0	0	0	38,864448	0	31,050432	0	0	0	0,00%	0	0,00%
26/06/2020	3:10	17	0	0	0	38,864448	0	31,050432	0	0	0	0,00%	0	0,00%
26/06/2020	3:15	17	0	0	0	38,864448	0	31,050432	0	0	0	0,00%	0	0,00%
26/06/2020	3:20	17	0	0	0	38,864448	0	31,050432	0	0	0	0,00%	0	0,00%
26/06/2020	3:25	17	0	0	0	38,864448	0	31,050432	0	0	0	0,00%	0	0,00%
26/06/2020	3:30	17	0	0	0	38,864448	0	31,050432	0	0	0	0,00%	0	0,00%
26/06/2020	3:35	17	0	0	0	38,864448	0	31,050432	0	0	0	0,00%	0	0,00%
26/06/2020	3:40	16	0	0	0	38,997504	0	31,156736	0	0	0	0,00%	0	0,00%
26/06/2020	3:45	16	0	0	0	38,997504	0	31,156736	0	0	0	0,00%	0	0,00%
26/06/2020	3:50	16	0	0	0	38,997504	0	31,156736	0	0	0	0,00%	0	0,00%
26/06/2020	3:55	17	0	0	0	38,864448	0	31,050432	0	0	0	0,00%	0	0,00%
26/06/2020	4:00	17	0	0	0	38,864448	0	31,050432	0	0	0	0,00%	0	0,00%
26/06/2020	4:05	18	0	0	0	38,731392	0	30,944128	0	0	0	0,00%	0	0,00%
26/06/2020	4:10	18	0	0	0	38,731392	0	30,944128	0	0	0	0,00%	0	0,00%
26/06/2020	4:15	18	0	0	0	38,731392	0	30,944128	0	0	0	0,00%	0	0,00%
26/06/2020	4:20	18	0	0	0	38,731392	0	30,944128	0	0	0	0,00%	0	0,00%
26/06/2020	4:25	18	0	0	0	38,731392	0	30,944128	0	0	0	0,00%	0	0,00%
26/06/2020	4:30	18	0	0	0	38,731392	0	30,944128	0	0	0	0,00%	0	0,00%
26/06/2020	4:35	18	0	0	0	38,731392	0	30,944128	0	0	0	0,00%	0	0,00%
26/06/2020	4:40	18	0	0	0	38,731392	0	30,944128	0	0	0	0,00%	0	0,00%
26/06/2020	4:45	18	0	0	0	38,731392	0	30,944128	0	0	0	0,00%	0	0,00%
26/06/2020	4:50	18	0	0	0	38,731392	0	30,944128	0	0	0	0,00%	0	0,00%
26/06/2020	4:55	18	0	0	0	38,731392	0	30,944128	0	0	0	0,00%	0	0,00%
26/06/2020	5:00	18	0	0	0	38,731392	0	30,944128	0	0	0	0,00%	0	0,00%
26/06/2020	5:05	18	0	0	0	38,731392	0	30,944128	0	0	0	0,00%	0	0,00%
26/06/2020	5:10	18	0	0	0	38,731392	0	30,944128	0	0	0	0,00%	0	0,00%
26/06/2020	5:15	18	0	0	0	38,731392	0	30,944128	0	0	0	0,00%	0	0,00%
26/06/2020	5:20	18	0	0	0	38,731392	0	30,944128	0	0	0	0,00%	0	0,00%
26/06/2020	5:25	19	0	0	0	38,598336	0	30,837824	0	0	0	0,00%	0	0,00%
26/06/2020	5:30	19	0	0	0	38,598336	0	30,837824	0	0	0	0,00%	0	0,00%
26/06/2020	5:35	19	0	0	0	38,598336	0	30,837824	0	0	0	0,00%	0	0,00%
26/06/2020	5:40	19	0	0	0	38,598336	0	30,837824	0	0	0	0,00%	0	0,00%
26/06/2020	5:45	19	0	0	0	38,598336	0	30,837824	0	0	0	0,00%	0	0,00%
26/06/2020	5:50	19	0	0	0	38,598336	0	30,837824	0	0	0	0,00%	0	0,00%
26/06/2020	5:55	19	0	0	0	38,598336	0	30,837824	0	0	0	0,00%	0	0,00%
26/06/2020	6:00	19	0	0	0	38,598336	0	30,837824	0	0	0	0,00%	0	0,00%
26/06/2020	6:05	19	0	0	0	38,598336	0	30,837824	0	0	0	0,00%	0	0,00%
26/06/2020	6:10	19	0	0	0	38,598336	0	30,837824	0	0	0	0,00%	0	0,00%
26/06/2020	6:15	19	0	0	0	38,598336	0	30,837824	0	0	0	0,00%	0	0,00%
26/06/2020	6:20	19	0	0	0	38,598336	0	30,837824	0	0	0	0,00%	0	0,00%
26/06/2020	6:25	19	0	0	0	38,598336	0	30,837824	0	0	0	0,00%	0	0,00%
26/06/2020	6:30	20	0	0	0	38,46528	0	30,73152	0	0	0	0,00%	0	0,00%
26/06/2020	6:35	20	0	0	0	38,46528	0	30,73152	0	0	0	0,00%	0	0,00%
26/06/2020	6:40	20	0	0	0	38,46528	0	30,73152	0	0	0	0,00%	0	0,00%
26/06/2020	6:45	20	0	0	0	38,46528	0	30,73152	0	0	0	0,00%	0	0,00%
26/06/2020	6:50	20	0	0	0	38,46528	0	30,73152	0	0	0	0,00%	0	0,00%
26/06/2020	6:55	20	0	0	0	38,46528	0	30,73152	0	0	0	0,00%	0	0,00%
26/06/2020	7:00	20	0	0	0	38,46528	0	30,73152	0	0	0	0,00%	0	0,00%
26/06/2020	7:05	20	0	0	0	38,46528	0	30,73152	0	0	0	0,00%	0	0,00%
26/06/2020	7:10	20	0	0	0	38,46528	0	30,73152	0	0	0	0,00%	0	0,00%
26/06/2020	7:15	20	0	0	0	38,46528	0	30,73152	0	0	0	0,00%	0	0,00%
26/06/2020	7:20	20	0	0	0	38,46528	0	30,73152	0	0	0	0,00%	0	0,00%
26/06/2020	7:25	20	0	0	0	38,46528	0	30,73152	0	0	2,68	0,00%	2,610856	0,00%
26/06/2020	7:30	20	0	0	0	38,46528	0	30,73152	0	0	5,05	0,00%	4,91971	0,00%
26/06/2020	7:35	20	0	0	0	38,46528	0	30,73152	0	0	9,24	0,00%	9,001608	0,00%
26/06/2020	7:40	20	0	0	0	38,46528	0	30,73152	0	0	25,73	0,00%	25,066166	0,00%
26/06/2020	7:45	20	0	0	0	38,46528	0	30,73152	0	0	28,95	0,00%	28,20309	0,00%
26/06/2020	7:50	21	0	0	0	38,332224	0	30,625216	0	0	39,64	0,00%	38,617288	0,00%
26/06/2020	7:55	21	0	0	0	38,332224	0	30,625216	0	0	54,66	0,00%	53,249772	0,00%
26/06/2020	8:00	21	0	0	0	38,332224	0	30,625216	0	0	53,72	0,00%	52,334024	0,00%
26/06/2020	8:05	21	0	0	0	38,332224	0	30,625216	0	0	56,15	0,00%	54,70133	0,00%
26/06/2020	8:10	21	0	0	0	38,332224	0	30,625216	0	0	56,45	0,00%	54,99359	0,00%
26/06/2020	8:15	22	18,75	0,1640625	0,1409625	38,199168	0,1550625	30,518912	4,732338792	40,88740716	68,879998	68,46%	67,10289405	164,12%
26/06/2020	8:20	22	21,25	0,1859375	0,1628375	38,199168	0,1757375	30,518912	5,363317298	46,33906145	71,430001	54,15%	69,58710697	150,17%
26/06/2020	8:25	22	21,25	0,1859375	0,1628375	38,199168	0,1757375	30,518912	5,363317298	46,33906145	73,689999	59,02%	71,78879703	154,92%
26/06/2020	8:30	22	26,25	0,2296875	0,2065875	38,199168	0,2170875	30,518912	6,625274309	57,24237003	79,170002	38,31%	77,12741595	134,74%
26/06/2020	8:35	22	35	0,30625	0,28315	38,199168	0,28945	30,518912	8,833699078	76,32316004	91,13	19,40%	88,778846	116,32%
26/06/2020	8:40	23	40	0,35	0,3346	38,066112	0,3308	30,412608	10,06049073	86,92263988	103,280001	18,82%	100,615377	115,75%
26/06/2020	8:45	23	30	0,2625	0,2471	38,066112	0,2481	30,412608	7,545368045	65,19197991	85,600001	31,30%	83,39152097	127,92%
26/06/2020	8:50	23	30	0,2625	0,2471	38,066112	0,2481	30,412608	7,545368045	65,19197991	84,680001	29,89%	82,49525697	126,54%
26/06/2020	8:55	23	31,25	0,2734375	0,2580375	38,066112	0,2584375	30,412608	7,85975838	67,9083124	88,420001	30,20%	86,13876497	126,85%
26/06/2020	9:00	23	37,5	0,328125	0,312725	38,066112	0,310125	30,412608	9,431710056	81,48997488	98,16	20,46%	95,627472	117,35%
26/06/2020	9:05	23	42,5	0,371875	0,356475	38,066112	0,351475	30,412608	10,6892714	92,35530487	106,89	15,74%	104,132238	112,75%
26/06/2020	9:10	23	57,5	0,503125	0,487725	38,066112	0,475525	30,412608	14,46195542	124,9512948	136,550003	9,28%	133,0270129	106,46%
26/06/2020	9:15	24	63,75	0,5578125	0,5501125	37,933056	0,5272125	30,306304	15,9778623	138,0487303	145,660004	5,51%	141,9019759	102,79%
26/06/2020	9:20	24	81,25	0,7109375	0,7032375	37,933056	0,6719375	30,306304	20,36394214	175,9444601	174,919999	-0,58%	170,407063	96,85%
26/06/2020	9:25	24	83,75	0,7328125	0,7251125	37,933056	0,6926125	30,306304	20,99052498	181,3581358	179,25	-1,16%	174,62535	96,29%
26/06/2020	9:30	24	82,5	0,721875	0,714175	37,933056	0,682275	30,306304	20,67723356	178,651298	179,510002	0,48%	174,8786439	97,89%
26/06/2020	9:35	25	81,25	0,7109375	0,7109375	37,8	0,6719375	30,2	20,2925125	175,327308	177,289997	1,12%	172,7159151	98,51%
26/06/2020	9:40	25	81,25	0,7109375	0,7109375	37,8	0,6719375	30,2	20,2925125	175,327308	176,719998	0,79%	172,1606221	98,19%
26/06/2020	9:45	25	78,75	0,6890625	0,6890625	37,8	0,6512625	30,2	19,6681275	169,9326216	175,759998	3,43%	171,2253901	100,76%
26/06/2020	9:50	25	75	0,65625	0,65625	37,8	0,62025	30,2	18,73155	161,840592	165,550003	2,29%	161,2788129	99,65%
26/06/2020	9:55	25	71,25	0,6234375	0,6234375	37,8	0,5892375	30,2	17,7949725	153,7485624	158,949997	3,38%	154,8490871	100,72%
26/06/2020	10:00	25	72,5	0,634375	0,634375	37,8	0,599575	30,2	18,107165	156,4459056	162,459999	3,84%	158,268531	101,17%
26/06/2020	10:05	25	88,75	0,7765625	0,7765625	37,8	0,7339625	30,2	22,1656675	191,5113672	196,180004	2,44%	191,1185599	99,79%
26/06/2020	10:10	25	105	0,91875	0,91875	37,8	0,86835	30,2	26,22417	226,5768288	222,459999	-1,82%	216,720531	95,65%
26/06/2020	10:15	26	102,5	0,896875	0,904575	37,666944	0,847675	30,093696	25,50967376	220,4035813	216,23	-1,89%	210,651266	95,58%
26/06/2020	10:20	26	110	0,9625	0,9702	37,666944	0,9097	30,093696	27,37623525	236,5306726	233,269996	-1,38%	227,2516301	96,08%
26/06/2020	10:25	26	113,75	0,9953125	1,0030125	37,666944	0,9407125	30,093696	28,309516	244,5942182	233,82	-4,40%	227,787444	93,13%
26/06/2020	10:30	27	122,5	1,071875	1,087275	37,533888	1,013075	29,987392	30,37947715	262,4786826	255,179996	-2,78%	248,5963521	94,71%
26/06/2020	10:35	27	116,25	1,0171875	1,0325875	37,533888	0,9613875	29,987392	28,82950383	249,0869131	243,16	-2,38%	236,886472	95,10%
26/06/2020	10:40	27	127,5	1,115625	1,131025	37,533888	1,054425	29,987392	31,61945581	273,1920982	266,389999	-2,49%	259,517137	94,99%
26/06/2020	10:45	28	148,75	1,3015625	1,3246625	37,400832	1,2301625	29,881088	36,75859392	317,5942514	306,530007	-3,48%	298,6215328	94,03%
26/06/2020	10:50	28	156,25	1,3671875	1,3902875	37,400832	1,2921875	29,881088	38,6119684	333,607407	317,629998	-4,79%	309,4351441	92,75%
26/06/2020	10:55	28	118,75	1,0390625	1,0621625	37,400832	0,9820625	29,881088	29,34509598	253,5416293	240,290005	-5,23%	234,0905229	92,33%
26/06/2020	11:00	28	123,75	1,0828125	1,1059125	37,400832	1,0234125	29,881088	30,58067897	264,2170663	255,520005	-3,29%	248,9275889	94,21%
26/06/2020	11:05	27	115	1,00625	1,02165	37,533888	0,95105	29,987392	28,51950916	246,4085592	234,750004	-4,73%	228,6934539	92,81%
26/06/2020	11:10	27	105	0,91875	0,93415	37,533888	0,86835	29,987392	26,03955184	224,9817279	215,650002	-4,15%	210,0862319	93,38%
26/06/2020	11:15	26	92,5	0,809375	0,817075	37,666944	0,764975	30,093696	23,0209251	198,9007928	195,740002	-1,59%	190,6899099	95,87%
26/06/2020	11:20	26	106,25	0,9296875	0,9373875	37,666944	0,8786875	30,093696	26,4429545	228,4671269	216,120004	-5,40%	210,5441079	92,16%
26/06/2020	11:25	27	138,75	1,2140625	1,2294625	37,533888	1,1474625	29,987392	34,40940779	297,2972833	278,769996	-6,23%	271,5777301	91,35%
26/06/2020	11:30	27	177,5	1,553125	1,568525	37,533888	1,467925	29,987392	44,0192424	380,3262543	350,07	-7,96%	341,038194	89,67%
26/06/2020	11:35	29	226,25	1,9796875	2,0104875	37,267776	1,8710875	29,774784	55,71122616	481,344994	442,630005	-8,04%	431,2101509	89,58%
26/06/2020	11:40	30	241,25	2,1109375	2,1494375	37,13472	1,9951375	29,66848	59,19269702	511,4249022	470,489998	-8,00%	458,3513561	89,62%
26/06/2020	11:45	31	271,25	2,3734375	2,4196375	37,001664	2,2432375	29,562176	66,31498178	572,9614426	520,050011	-9,23%	506,6327207	88,42%
26/06/2020	11:50	32	250	2,1875	2,2414	36,868608	2,0675	29,455872	60,90001536	526,1761327	483,409995	-8,13%	470,9380171	89,50%
26/06/2020	11:55	32	232,5	2,034375	2,088275	36,868608	1,922775	29,455872	56,63701428	489,3438034	439,75	-10,13%	428,40445	87,55%
26/06/2020	12:00	32	243,75	2,1328125	2,1867125	36,868608	2,0158125	29,455872	59,37751498	513,0217294	467,120003	-8,95%	455,0683069	88,70%
26/06/2020	12:05	32	235	2,05625	2,11015	36,868608	1,94345	29,455872	57,24601444	494,6055647	452,420006	-8,53%	440,7475698	89,11%
26/06/2020	12:10	32	285	2,49375	2,54765	36,868608	2,35695	29,455872	69,42601751	599,8407913	544,699981	-9,19%	530,6467215	88,46%
26/06/2020	12:15	34	331,25	2,8984375	2,9677375	36,602496	2,7394375	29,243264	80,11009402	692,1512124	623,490005	-9,92%	607,4039629	87,76%
26/06/2020	12:20	35	355	3,10625	3,18325	36,46944	2,93585	29,13696	85,54174402	739,0806683	667,970001	-9,62%	650,736375	88,05%
26/06/2020	12:25	36	387,5	3,390625	3,475325	36,336384	3,204625	29,030656	93,03236598	803,7996421	722,580003	-10,10%	703,9374389	87,58%
26/06/2020	12:30	38	503,75	4,4078125	4,5079125	36,070272	4,1660125	28,818048	120,0563482	1037,286848	935,270005	-9,83%	911,1400389	87,84%
26/06/2020	12:35	40	471,25	4,1234375	4,2389375	35,80416	3,8972375	28,60544	111,4821935	963,2061516	905,759995	-5,96%	882,3913871	91,61%
26/06/2020	12:40	42	591,25	5,1734375	5,3043375	35,538048	4,8896375	28,392832	138,8306561	1199,496869	1010,740006	-15,74%	984,6629138	82,09%
26/06/2020	12:45	42	407,5	3,565625	3,696525	35,538048	3,370025	28,392832	95,68455366	826,7145436	722,669999	-12,59%	704,025113	85,16%
26/06/2020	12:50	40	422,5	3,696875	3,812375	35,80416	3,494075	28,60544	99,94955277	863,5641359	731,699997	-15,27%	712,8221371	82,54%
26/06/2020	12:55	40	382,5	3,346875	3,462375	35,80416	3,163275	28,60544	90,48687322	781,8065846	705,23999	-9,79%	687,0447983	87,88%
26/06/2020	13:00	39	373,75	3,2703125	3,3781125	35,937216	3,0909125	28,711744	88,74548843	766,76102	682,709977	-10,96%	665,0960596	86,74%
26/06/2020	13:05	39	413,75	3,6203125	3,7281125	35,937216	3,4217125	28,711744	98,24333334	848,8224001	708,36	-16,55%	690,084312	81,30%
26/06/2020	13:10	38	317,5	2,778125	2,878225	36,070272	2,625725	28,818048	75,66826908	653,7738449	589,010009	-9,91%	573,8135508	87,77%
26/06/2020	13:15	38	397,5	3,478125	3,578225	36,070272	3,287325	28,818048	94,73428964	818,5042625	737,380005	-9,91%	718,3556009	87,76%
26/06/2020	13:20	39	466,25	4,0796875	4,1874875	35,937216	3,8558875	28,711744	110,7092548	956,5279614	892,589996	-6,68%	869,5611741	90,91%
26/06/2020	13:25	47	461,25	4,0359375	4,2053375	34,872768	3,8145375	27,861312	106,2780194	918,2420878	837,449982	-8,80%	815,8437725	88,85%
26/06/2020	13:30	48	631,25	5,5234375	5,7005375	34,739712	5,2204375	27,755008	144,8932846	1251,877979	1216,270004	-2,84%	1184,890238	94,65%
26/06/2020	13:35	50	1013,75	8,8703125	9,0628125	34,4736	8,3837125	27,5424	230,9075632	1995,041346	1703,410004	-14,62%	1659,462026	83,18%
26/06/2020	13:40	54	940	8,225	8,4483	33,941376	7,7738	27,117184	210,803565	1821,342801	1569	-13,85%	1528,5198	83,92%
26/06/2020	13:45	54	986,25	8,6296875	8,8529875	33,941376	8,1562875	27,117184	221,1755489	1910,956742	1630,830047	-14,66%	1588,754632	83,14%
26/06/2020	13:50	56	1013,75	8,8703125	9,1090125	33,675264	8,3837125	26,904576	225,5602301	1948,840388	1660,250031	-14,81%	1617,41558	82,99%
26/06/2020	13:55	56	900	7,875	8,1137	33,675264	7,443	26,904576	200,2507592	1730,166559	1446,309997	-16,41%	1408,995199	81,44%
26/06/2020	14:00	54	796,25	6,9671875	7,1904875	33,941376	6,5849875	27,117184	178,5663177	1542,812985	1467,660004	-4,87%	1429,794376	92,67%
26/06/2020	14:05	54	973,75	8,5203125	8,7436125	33,941376	8,0529125	27,117184	218,37231	1886,736758	1633,529969	-13,42%	1591,384896	84,35%
26/06/2020	14:10	53	935	8,18125	8,39685	34,074432	7,73245	27,223488	210,5042598	1818,756805	1552,600007	-14,63%	1512,542927	83,16%
26/06/2020	14:15	53	951,25	8,3234375	8,5390375	34,074432	7,8668375	27,223488	214,1627563	1850,366214	1594,389955	-13,83%	1553,254694	83,94%
26/06/2020	14:20	53	941,25	8,2359375	8,4515375	34,074432	7,7841375	27,223488	211,9113738	1830,91427	1564,679992	-14,54%	1524,311248	83,25%
26/06/2020	14:25	52	940	8,225	8,4329	34,207488	7,7738	27,329792	212,456337	1835,622752	1566,329986	-14,67%	1525,918672	83,13%
26/06/2020	14:30	53	945	8,26875	8,48435	34,074432	7,81515	27,223488	212,7556422	1838,208749	1569,849975	-14,60%	1529,347846	83,20%
26/06/2020	14:35	54	937,5	8,203125	8,426425	33,941376	7,753125	27,117184	210,2429172	1816,498805	1553,429992	-14,48%	1513,351498	83,31%
26/06/2020	14:40	55	945	8,26875	8,49975	33,80832	7,81515	27,01088	211,0940788	1823,852841	1554,619996	-14,76%	1514,5108	83,04%
26/06/2020	14:45	54	930	8,1375	8,3608	33,941376	7,6911	27,117184	208,5609739	1801,966814	1530,129974	-15,09%	1490,652621	82,72%
26/06/2020	14:50	52	931,25	8,1484375	8,3563375	34,207488	7,7014375	27,329792	210,478685	1818,535838	1551,390014	-14,69%	1511,364152	83,11%
26/06/2020	14:55	53	940	8,225	8,4406	34,074432	7,7738	27,223488	211,629951	1828,482777	1549,26999	-15,27%	1509,298824	82,54%
26/06/2020	15:00	55	925	8,09375	8,32475	33,80832	7,64975	27,01088	206,6264793	1785,252781	1528,359985	-14,39%	1488,928297	83,40%
26/06/2020	15:05	55	932,5	8,159375	8,390375	33,80832	7,711775	27,01088	208,3018291	1799,727804	1537,010011	-14,60%	1497,355153	83,20%
26/06/2020	15:10	57	928,75	8,1265625	8,3729625	33,542208	7,6807625	26,798272	205,8311626	1778,381245	1526,579986	-14,16%	1487,194222	83,63%
26/06/2020	15:15	55	926,25	8,1046875	8,3356875	33,80832	7,6600875	27,01088	206,9057043	1787,665285	1531,720001	-14,32%	1492,201625	83,47%
26/06/2020	15:20	56	916,25	8,0171875	8,2558875	33,675264	7,5773875	26,904576	203,8663979	1761,405678	1508,550018	-14,36%	1469,629428	83,44%
26/06/2020	15:25	56	917,5	8,028125	8,266825	33,675264	7,587725	26,904576	204,1445239	1763,808687	1515,340027	-14,09%	1476,244254	83,70%
26/06/2020	15:30	55	903,75	7,9078125	8,1388125	33,80832	7,4740125	27,01088	201,8796548	1744,240217	1500,589997	-13,97%	1461,874775	83,81%
26/06/2020	15:35	55	911,25	7,9734375	8,2044375	33,80832	7,5360375	27,01088	203,5550046	1758,71524	1489,279999	-15,32%	1450,856575	82,50%
26/06/2020	15:40	54	753,75	6,5953125	6,8186125	33,941376	6,2335125	27,117184	169,0353054	1460,465039	1257,029998	-13,93%	1224,598624	83,85%
26/06/2020	15:45	56	908,75	7,9515625	8,1902625	33,675264	7,5153625	26,904576	202,1976415	1746,987623	1496,789978	-14,32%	1458,172797	83,47%
26/06/2020	15:50	54	837,5	7,328125	7,551425	33,941376	6,926125	27,117184	187,817006	1622,738932	1400,119996	-13,72%	1363,9969	84,06%
26/06/2020	15:55	54	862,5	7,546875	7,770175	33,941376	7,132875	27,117184	193,4234838	1671,1789	1416,079987	-15,26%	1379,545123	82,55%
26/06/2020	16:00	51	441,25	3,8609375	4,0611375	34,340544	3,6491375	27,436096	100,1180868	865,0202697	767,240005	-11,30%	747,4452129	86,41%
26/06/2020	16:05	46	302,5	2,646875	2,808575	35,005824	2,501675	27,967616	69,96588576	604,5052529	559,410019	-7,46%	544,9772405	90,15%
26/06/2020	16:10	44	838,75	7,3390625	7,4853625	35,271936	6,9364625	28,180224	195,471067	1688,870019	1430,100007	-15,32%	1393,203427	82,49%
26/06/2020	16:15	50	890	7,7875	7,98	34,4736	7,3603	27,5424	202,7203267	1751,503623	1513,870026	-13,57%	1474,812179	84,20%
26/06/2020	16:20	54	850	7,4375	7,6608	33,941376	7,0295	27,117184	190,6202449	1646,958916	1432,089966	-13,05%	1395,142045	84,71%
26/06/2020	16:25	54	787,5	6,890625	7,113925	33,941376	6,512625	27,117184	176,6040504	1525,858996	1364,779969	-10,56%	1329,568646	87,14%
26/06/2020	16:30	55	838,75	7,3390625	7,5700625	33,80832	6,9364625	27,01088	187,3599562	1618,790022	1385,910004	-14,39%	1350,153526	83,41%
26/06/2020	16:35	54	803,75	7,0328125	7,2561125	33,941376	6,6470125	27,117184	180,248261	1557,344975	1342,379974	-13,80%	1307,746571	83,97%
26/06/2020	16:40	53	797,5	6,978125	7,193725	34,074432	6,595325	27,223488	179,547751	1551,292569	1332,330018	-14,11%	1297,955904	83,67%
26/06/2020	16:45	53	776,25	6,7921875	7,0077875	34,074432	6,4195875	27,223488	174,7635633	1509,957187	1300	-13,90%	1266,46	83,87%
26/06/2020	16:50	52	788,75	6,9015625	7,1094625	34,207488	6,5229625	27,329792	178,2712083	1540,26324	1323,870025	-14,05%	1289,714178	83,73%
26/06/2020	16:55	53	778,75	6,8140625	7,0296625	34,074432	6,4402625	27,223488	175,3264089	1514,820173	1301,829987	-14,06%	1268,242773	83,72%
26/06/2020	17:00	51	767,5	6,715625	6,915825	34,340544	6,347225	27,436096	174,1430744	1504,596163	1282,790008	-14,74%	1249,694026	83,06%
26/06/2020	17:05	51	675	5,90625	6,10645	34,340544	5,58225	27,436096	153,1551469	1323,260469	1152,910004	-12,87%	1123,164926	84,88%
26/06/2020	17:10	45	297,5	2,603125	2,757125	35,13888	2,460325	28,07392	69,07096722	596,7731568	493,879997	-17,24%	481,1378931	80,62%
26/06/2020	17:15	45	623,75	5,4578125	5,6118125	35,13888	5,1584125	28,07392	144,8168599	1251,217669	1081,529999	-13,56%	1053,626525	84,21%
26/06/2020	17:20	43	430	3,7625	3,9011	35,404992	3,5561	28,286528	100,5897222	869,0952	764,800018	-12,00%	745,0681775	85,73%
26/06/2020	17:25	46	531,25	4,6484375	4,8101375	35,005824	4,3934375	27,967616	122,8739729	1061,631126	931,419982	-12,27%	907,3893465	85,47%
26/06/2020	17:30	47	448,75	3,9265625	4,0959625	34,872768	3,7111625	27,861312	103,3978563	893,3574784	713,53	-20,13%	695,120926	77,81%
26/06/2020	17:35	45	572,5	5,009375	5,163375	35,13888	4,734575	28,07392	132,9180798	1148,412209	955,089997	-16,83%	930,4486751	81,02%
26/06/2020	17:40	47	572,5	5,009375	5,178775	34,872768	4,734575	27,861312	131,9114713	1139,715112	998,090011	-12,43%	972,3392887	85,31%
26/06/2020	17:45	46	578,75	5,0640625	5,2257625	35,005824	4,7862625	27,967616	133,8603517	1156,553438	1014,929979	-12,25%	988,7447855	85,49%
26/06/2020	17:50	47	657,5	5,753125	5,922525	34,872768	5,437525	27,861312	151,4965805	1308,930456	1113,860016	-14,90%	1085,122428	82,90%
26/06/2020	17:55	47	591,25	5,1734375	5,3428375	34,872768	4,8896375	27,861312	136,231716	1177,042026	1017,369996	-13,57%	991,1218501	84,20%
26/06/2020	18:00	45	591,25	5,1734375	5,3274375	35,13888	4,8896375	28,07392	137,271292	1186,023963	1010,790009	-14,77%	984,7116268	83,03%
26/06/2020	18:05	45	512,5	4,484375	4,638375	35,13888	4,238375	28,07392	118,9878007	1028,054598	890,519989	-13,38%	867,5445733	84,39%
26/06/2020	18:10	44	531,25	4,6484375	4,7947375	35,271936	4,3934375	28,180224	123,8080529	1069,701577	916,459992	-14,33%	892,8153242	83,46%
26/06/2020	18:15	43	515	4,50625	4,64485	35,404992	4,25905	28,286528	120,4737371	1040,893088	886,380005	-14,84%	863,5114009	82,96%
26/06/2020	18:20	43	420	3,675	3,8136	35,404992	3,4734	28,286528	98,25042636	848,8836837	758,069992	-10,70%	738,5117862	87,00%
26/06/2020	18:25	42	437,5	3,828125	3,959025	35,538048	3,618125	28,392832	102,7288153	887,576964	754,630005	-14,98%	735,1605509	82,83%
26/06/2020	18:30	40	310	2,7125	2,828	35,80416	2,5637	28,60544	73,33576653	633,6210228	548,170006	-13,49%	534,0272198	84,28%
