
------------------------+----------+-----------------+------------------
          time          | plant_id |   plant_name    | export_energy_wh 
 2019-09-01 00:00:00+02 |        1 | Alcolea         |        264375000
 2019-09-01 00:00:00+02 |        2 | Riudarenes_SM   |          2400000
 2019-09-01 00:00:00+02 |        3 | Fontivsolar     |        135472000
 2019-09-01 00:00:00+02 |        4 | Riudarenes_BR   |          2601000
 2019-09-01 00:00:00+02 |        5 | Riudarenes_ZE   |          2376000
 2019-09-01 00:00:00+02 |        7 | Matallana       |        340476000
 2019-09-01 00:00:00+02 |        9 | Picanya         |         35366000
 2019-09-01 00:00:00+02 |       10 | Torregrossa     |        304329000
 2019-09-01 00:00:00+02 |       11 | Valteina        |         68590000
 2019-09-01 00:00:00+02 |       14 | Manlleu_Piscina |         11348000
 2019-09-01 00:00:00+02 |       15 | Manlleu_Pavello |         11380000
 2019-09-01 00:00:00+02 |       16 | Lleida          |         12959000
 2019-09-01 00:00:00+02 |       17 | Torrefarrera    |         14105000
 2019-10-01 00:00:00+02 |        1 | Alcolea         |        273154000
 2019-10-01 00:00:00+02 |        2 | Riudarenes_SM   |          1814000
 2019-10-01 00:00:00+02 |        3 | Fontivsolar     |         83937000
 2019-10-01 00:00:00+02 |        4 | Riudarenes_BR   |          2076000
 2019-10-01 00:00:00+02 |        5 | Riudarenes_ZE   |          1960000
 2019-10-01 00:00:00+02 |        6 | Florida         |          9257000
 2019-10-01 00:00:00+02 |        7 | Matallana       |        334056000
 2019-10-01 00:00:00+02 |        9 | Picanya         |         30052000
 2019-10-01 00:00:00+02 |       10 | Torregrossa     |        236360000
 2019-10-01 00:00:00+02 |       11 | Valteina        |         66230000
 2019-10-01 00:00:00+02 |       14 | Manlleu_Piscina |          8477000
 2019-10-01 00:00:00+02 |       15 | Manlleu_Pavello |          7799000
 2019-10-01 00:00:00+02 |       16 | Lleida          |          9177000
 2019-10-01 00:00:00+02 |       17 | Torrefarrera    |         10351000
 2019-11-01 00:00:00+01 |        1 | Alcolea         |        172390000
 2019-11-01 00:00:00+01 |        2 | Riudarenes_SM   |           932000
 2019-11-01 00:00:00+01 |        3 | Fontivsolar     |         44170000
 2019-11-01 00:00:00+01 |        4 | Riudarenes_BR   |          1456000
 2019-11-01 00:00:00+01 |        5 | Riudarenes_ZE   |          1604000
 2019-11-01 00:00:00+01 |        6 | Florida         |        144330000
 2019-11-01 00:00:00+01 |        7 | Matallana       |        190873000
 2019-11-01 00:00:00+01 |        9 | Picanya         |         22768000
 2019-11-01 00:00:00+01 |       10 | Torregrossa     |        213020000
 2019-11-01 00:00:00+01 |       11 | Valteina        |        149530000
 2019-11-01 00:00:00+01 |       14 | Manlleu_Piscina |          6276000
 2019-11-01 00:00:00+01 |       15 | Manlleu_Pavello |          5380000
 2019-11-01 00:00:00+01 |       16 | Lleida          |          6757000
 2019-11-01 00:00:00+01 |       17 | Torrefarrera    |          4935000
 2019-12-01 00:00:00+01 |        1 | Alcolea         |        184510000
 2019-12-01 00:00:00+01 |        2 | Riudarenes_SM   |           995000
 2019-12-01 00:00:00+01 |        3 | Fontivsolar     |         43870000
 2019-12-01 00:00:00+01 |        4 | Riudarenes_BR   |          1050000
 2019-12-01 00:00:00+01 |        5 | Riudarenes_ZE   |          1378000
 2019-12-01 00:00:00+01 |        6 | Florida         |        159330000
 2019-12-01 00:00:00+01 |        7 | Matallana       |        220880000
 2019-12-01 00:00:00+01 |        9 | Picanya         |         15510000
 2019-12-01 00:00:00+01 |       10 | Torregrossa     |        232414000
 2019-12-01 00:00:00+01 |       11 | Valteina        |        195590000
 2019-12-01 00:00:00+01 |       14 | Manlleu_Piscina |          4267000
 2019-12-01 00:00:00+01 |       15 | Manlleu_Pavello |          3328000
 2019-12-01 00:00:00+01 |       16 | Lleida          |          3705000
 2019-12-01 00:00:00+01 |       17 | Torrefarrera    |          3746000
 2020-01-01 00:00:00+01 |        1 | Alcolea         |        183668000
 2020-01-01 00:00:00+01 |        2 | Riudarenes_SM   |           970000
 2020-01-01 00:00:00+01 |        3 | Fontivsolar     |         48750000
 2020-01-01 00:00:00+01 |        4 | Riudarenes_BR   |          1295000
 2020-01-01 00:00:00+01 |        5 | Riudarenes_ZE   |          1565000
 2020-01-01 00:00:00+01 |        6 | Florida         |        155179000
 2020-01-01 00:00:00+01 |        7 | Matallana       |        217440000
 2020-01-01 00:00:00+01 |        9 | Picanya         |         17188000
 2020-01-01 00:00:00+01 |       10 | Torregrossa     |        184890000
 2020-01-01 00:00:00+01 |       11 | Valteina        |        197850000
 2020-01-01 00:00:00+01 |       14 | Manlleu_Piscina |          5310000
 2020-01-01 00:00:00+01 |       15 | Manlleu_Pavello |          4705000
 2020-01-01 00:00:00+01 |       16 | Lleida          |          3633000
 2020-01-01 00:00:00+01 |       17 | Torrefarrera    |          3588000
 2020-02-01 00:00:00+01 |        1 | Alcolea         |        251650000
 2020-02-01 00:00:00+01 |        2 | Riudarenes_SM   |          1720000
 2020-02-01 00:00:00+01 |        3 | Fontivsolar     |         88430000
 2020-02-01 00:00:00+01 |        4 | Riudarenes_BR   |          2036000
 2020-02-01 00:00:00+01 |        5 | Riudarenes_ZE   |          1482000
 2020-02-01 00:00:00+01 |        6 | Florida         |        214182000
 2020-02-01 00:00:00+01 |        7 | Matallana       |        296530000
 2020-02-01 00:00:00+01 |        9 | Picanya         |         25567000
 2020-02-01 00:00:00+01 |       10 | Torregrossa     |         75959000
 2020-02-01 00:00:00+01 |       11 | Valteina        |        163340000
 2020-02-01 00:00:00+01 |       14 | Manlleu_Piscina |          8362000
 2020-02-01 00:00:00+01 |       15 | Manlleu_Pavello |          7906000
 2020-02-01 00:00:00+01 |       16 | Lleida          |          8981000
 2020-02-01 00:00:00+01 |       17 | Torrefarrera    |         10346000
 2020-03-01 00:00:00+01 |        1 | Alcolea         |        276010000
 2020-03-01 00:00:00+01 |        2 | Riudarenes_SM   |          1914000
 2020-03-01 00:00:00+01 |        3 | Fontivsolar     |         66388000
 2020-03-01 00:00:00+01 |        4 | Riudarenes_BR   |          2021000
 2020-03-01 00:00:00+01 |        5 | Riudarenes_ZE   |           421000
 2020-03-01 00:00:00+01 |        6 | Florida         |        224671000
 2020-03-01 00:00:00+01 |        7 | Matallana       |        322820000
 2020-03-01 00:00:00+01 |        9 | Picanya         |         25583000
 2020-03-01 00:00:00+01 |       10 | Torregrossa     |        266339000
 2020-03-01 00:00:00+01 |       11 | Valteina        |        156180000
 2020-03-01 00:00:00+01 |       14 | Manlleu_Piscina |          9226000
 2020-03-01 00:00:00+01 |       15 | Manlleu_Pavello |          9429000
 2020-03-01 00:00:00+01 |       16 | Lleida          |         10632000
 2020-03-01 00:00:00+01 |       17 | Torrefarrera    |         10596000
 2020-04-01 00:00:00+02 |        1 | Alcolea         |        245029000
 2020-04-01 00:00:00+02 |        2 | Riudarenes_SM   |          2407000
 2020-04-01 00:00:00+02 |        3 | Fontivsolar     |         76153000
 2020-04-01 00:00:00+02 |        4 | Riudarenes_BR   |          2489000
 2020-04-01 00:00:00+02 |        5 | Riudarenes_ZE   |           800000
 2020-04-01 00:00:00+02 |        6 | Florida         |        194852000
 2020-04-01 00:00:00+02 |        7 | Matallana       |        290050000
 2020-04-01 00:00:00+02 |        9 | Picanya         |         33786000
 2020-04-01 00:00:00+02 |       10 | Torregrossa     |        227660000
 2020-04-01 00:00:00+02 |       11 | Valteina        |        155600000
 2020-04-01 00:00:00+02 |       14 | Manlleu_Piscina |         11327000
 2020-04-01 00:00:00+02 |       15 | Manlleu_Pavello |         12191000
 2020-04-01 00:00:00+02 |       16 | Lleida          |         11692000
 2020-04-01 00:00:00+02 |       17 | Torrefarrera    |         10377000
 2020-05-01 00:00:00+02 |        1 | Alcolea         |        332450000
 2020-05-01 00:00:00+02 |        2 | Riudarenes_SM   |          2968000
 2020-05-01 00:00:00+02 |        3 | Fontivsolar     |        135370000
 2020-05-01 00:00:00+02 |        4 | Riudarenes_BR   |          1342000
 2020-05-01 00:00:00+02 |        5 | Riudarenes_ZE   |          1253000
 2020-05-01 00:00:00+02 |        6 | Florida         |        258709000
 2020-05-01 00:00:00+02 |        7 | Matallana       |        380363000
 2020-05-01 00:00:00+02 |        9 | Picanya         |         44979000
 2020-05-01 00:00:00+02 |       10 | Torregrossa     |        239450000
 2020-05-01 00:00:00+02 |       11 | Valteina        |        158000000
 2020-05-01 00:00:00+02 |       14 | Manlleu_Piscina |         13249000
 2020-05-01 00:00:00+02 |       15 | Manlleu_Pavello |         14198000
 2020-05-01 00:00:00+02 |       16 | Lleida          |         15300000
 2020-05-01 00:00:00+02 |       17 | Torrefarrera    |         15894000
 2020-06-01 00:00:00+02 |        1 | Alcolea         |        346800000
 2020-06-01 00:00:00+02 |        2 | Riudarenes_SM   |           249000
 2020-06-01 00:00:00+02 |        3 | Fontivsolar     |        140860000
 2020-06-01 00:00:00+02 |        4 | Riudarenes_BR   |          1165000
 2020-06-01 00:00:00+02 |        5 | Riudarenes_ZE   |          1899000
 2020-06-01 00:00:00+02 |        6 | Florida         |        274893000
 2020-06-01 00:00:00+02 |        7 | Matallana       |        389685000
 2020-06-01 00:00:00+02 |        9 | Picanya         |         46663000
 2020-06-01 00:00:00+02 |       10 | Torregrossa     |        181640000
 2020-06-01 00:00:00+02 |       11 | Valteina        |        112870000
 2020-06-01 00:00:00+02 |       14 | Manlleu_Piscina |         12267000
 2020-06-01 00:00:00+02 |       15 | Manlleu_Pavello |         14211000
 2020-06-01 00:00:00+02 |       16 | Lleida          |         15918000
 2020-06-01 00:00:00+02 |       17 | Torrefarrera    |         16346000
 2020-07-01 00:00:00+02 |        1 | Alcolea         |        337660000
 2020-07-01 00:00:00+02 |        2 | Riudarenes_SM   |                0
 2020-07-01 00:00:00+02 |        3 | Fontivsolar     |        151490000
 2020-07-01 00:00:00+02 |        4 | Riudarenes_BR   |          2854000
 2020-07-01 00:00:00+02 |        5 | Riudarenes_ZE   |          2114000
 2020-07-01 00:00:00+02 |        6 | Florida         |        280771000
 2020-07-01 00:00:00+02 |        7 | Matallana       |        388610000
 2020-07-01 00:00:00+02 |        9 | Picanya         |         46085000
 2020-07-01 00:00:00+02 |       10 | Torregrossa     |        108529000
 2020-07-01 00:00:00+02 |       11 | Valteina        |         75550000
 2020-07-01 00:00:00+02 |       14 | Manlleu_Piscina |         13291000
 2020-07-01 00:00:00+02 |       15 | Manlleu_Pavello |         15980000
 2020-07-01 00:00:00+02 |       16 | Lleida          |         16770000
 2020-07-01 00:00:00+02 |       17 | Torrefarrera    |         17057000
 2020-08-01 00:00:00+02 |        1 | Alcolea         |        343450000
 2020-08-01 00:00:00+02 |        2 | Riudarenes_SM   |          1768000
 2020-08-01 00:00:00+02 |        3 | Fontivsolar     |        130770000
 2020-08-01 00:00:00+02 |        4 | Riudarenes_BR   |          2949000
 2020-08-01 00:00:00+02 |        5 | Riudarenes_ZE   |          2032000
 2020-08-01 00:00:00+02 |        6 | Florida         |        287337000
 2020-08-01 00:00:00+02 |        7 | Matallana       |        404914000
 2020-08-01 00:00:00+02 |        9 | Picanya         |         42213000
 2020-08-01 00:00:00+02 |       10 | Torregrossa     |        156770000
 2020-08-01 00:00:00+02 |       11 | Valteina        |         63720000
 2020-08-01 00:00:00+02 |       14 | Manlleu_Piscina |         11195000
 2020-08-01 00:00:00+02 |       15 | Manlleu_Pavello |         14248000
 2020-08-01 00:00:00+02 |       16 | Lleida          |         14827000
 2020-08-01 00:00:00+02 |       17 | Torrefarrera    |         15719000
 2020-09-01 00:00:00+02 |        1 | Alcolea         |        283440000
 2020-09-01 00:00:00+02 |        2 | Riudarenes_SM   |          1671000
 2020-09-01 00:00:00+02 |        3 | Fontivsolar     |         94100000
 2020-09-01 00:00:00+02 |        4 | Riudarenes_BR   |          2391000
 2020-09-01 00:00:00+02 |        5 | Riudarenes_ZE   |          1661000
 2020-09-01 00:00:00+02 |        6 | Florida         |        238049000
 2020-09-01 00:00:00+02 |        7 | Matallana       |        336419000
 2020-09-01 00:00:00+02 |        9 | Picanya         |         35274000
 2020-09-01 00:00:00+02 |       10 | Torregrossa     |        191000000
 2020-09-01 00:00:00+02 |       11 | Valteina        |         61630000
 2020-09-01 00:00:00+02 |       14 | Manlleu_Piscina |         10772000
 2020-09-01 00:00:00+02 |       15 | Manlleu_Pavello |          6817000
 2020-09-01 00:00:00+02 |       16 | Lleida          |         12615000
 2020-09-01 00:00:00+02 |       17 | Torrefarrera    |         13778000
 2020-10-01 00:00:00+02 |        1 | Alcolea         |        275740000
 2020-10-01 00:00:00+02 |        2 | Riudarenes_SM   |          1652000
 2020-10-01 00:00:00+02 |        3 | Fontivsolar     |        112220000
 2020-10-01 00:00:00+02 |        4 | Riudarenes_BR   |          2033000
 2020-10-01 00:00:00+02 |        5 | Riudarenes_ZE   |          1482000
 2020-10-01 00:00:00+02 |        6 | Florida         |        230630000
 2020-10-01 00:00:00+02 |        7 | Matallana       |        324037000
 2020-10-01 00:00:00+02 |        9 | Picanya         |         29097000
 2020-10-01 00:00:00+02 |       10 | Torregrossa     |        163990000
 2020-10-01 00:00:00+02 |       11 | Valteina        |         22670000
 2020-10-01 00:00:00+02 |       13 | Terborg         |         60790000
 2020-10-01 00:00:00+02 |       14 | Manlleu_Piscina |          7212000
 2020-10-01 00:00:00+02 |       15 | Manlleu_Pavello |          5796000
 2020-10-01 00:00:00+02 |       16 | Lleida          |         10140000
 2020-10-01 00:00:00+02 |       17 | Torrefarrera    |         11715000
 2020-11-01 00:00:00+01 |        1 | Alcolea         |        187400000
 2020-11-01 00:00:00+01 |        2 | Riudarenes_SM   |          1061000
 2020-11-01 00:00:00+01 |        3 | Fontivsolar     |         68420000
 2020-11-01 00:00:00+01 |        4 | Riudarenes_BR   |          1288000
 2020-11-01 00:00:00+01 |        5 | Riudarenes_ZE   |          1068000
 2020-11-01 00:00:00+01 |        6 | Florida         |        156794000
 2020-11-01 00:00:00+01 |        7 | Matallana       |        219072000
 2020-11-01 00:00:00+01 |        9 | Picanya         |          2141000
 2020-11-01 00:00:00+01 |       10 | Torregrossa     |        260200000
 2020-11-01 00:00:00+01 |       11 | Valteina        |         16150000
 2020-11-01 00:00:00+01 |       13 | Terborg         |         71690000
 2020-11-01 00:00:00+01 |       14 | Manlleu_Piscina |          4907000
 2020-11-01 00:00:00+01 |       15 | Manlleu_Pavello |          5115000
 2020-11-01 00:00:00+01 |       16 | Lleida          |          4990000
 2020-11-01 00:00:00+01 |       17 | Torrefarrera    |          5985000
 2020-12-01 00:00:00+01 |        1 | Alcolea         |        156760000
 2020-12-01 00:00:00+01 |        2 | Riudarenes_SM   |           968000
 2020-12-01 00:00:00+01 |        3 | Fontivsolar     |         55500000
 2020-12-01 00:00:00+01 |        4 | Riudarenes_BR   |          1080000
 2020-12-01 00:00:00+01 |        5 | Riudarenes_ZE   |          1356000
 2020-12-01 00:00:00+01 |        6 | Florida         |        138465000
 2020-12-01 00:00:00+01 |        7 | Matallana       |        194551000
 2020-12-01 00:00:00+01 |        9 | Picanya         |         12414000
 2020-12-01 00:00:00+01 |       10 | Torregrossa     |        260300000
 2020-12-01 00:00:00+01 |       11 | Valteina        |        154510000
 2020-12-01 00:00:00+01 |       13 | Terborg         |         96080000
 2020-12-01 00:00:00+01 |       14 | Manlleu_Piscina |          4537000
 2020-12-01 00:00:00+01 |       15 | Manlleu_Pavello |          4301000
 2020-12-01 00:00:00+01 |       16 | Lleida          |          4750000
 2020-12-01 00:00:00+01 |       17 | Torrefarrera    |          5796000
 2021-01-01 00:00:00+01 |        1 | Alcolea         |           189713
 2021-01-01 00:00:00+01 |        2 | Riudarenes_SM   |             1091
 2021-01-01 00:00:00+01 |        3 | Fontivsolar     |            76946
 2021-01-01 00:00:00+01 |        4 | Riudarenes_BR   |             1249
 2021-01-01 00:00:00+01 |        5 | Riudarenes_ZE   |             1492
 2021-01-01 00:00:00+01 |        6 | Florida         |           159512
 2021-01-01 00:00:00+01 |        7 | Matallana       |           220831
 2021-01-01 00:00:00+01 |        9 | Picanya         |            12679
 2021-01-01 00:00:00+01 |       10 | Torregrossa     |           172281
 2021-01-01 00:00:00+01 |       11 | Valteina        |           162230
 2021-01-01 00:00:00+01 |       14 | Manlleu_Piscina |             5245
 2021-01-01 00:00:00+01 |       15 | Manlleu_Pavello |             5243
 2021-01-01 00:00:00+01 |       16 | Lleida          |             5202
 2021-02-01 00:00:00+01 |        1 | Alcolea         |           186241
 2021-02-01 00:00:00+01 |        2 | Riudarenes_SM   |             1325
 2021-02-01 00:00:00+01 |        3 | Fontivsolar     |            87242
 2021-02-01 00:00:00+01 |        4 | Riudarenes_BR   |             1511
 2021-02-01 00:00:00+01 |        5 | Riudarenes_ZE   |             1506
 2021-02-01 00:00:00+01 |        6 | Florida         |           151022
 2021-02-01 00:00:00+01 |        7 | Matallana       |           216424
 2021-02-01 00:00:00+01 |        9 | Picanya         |            15787
 2021-02-01 00:00:00+01 |       10 | Torregrossa     |           169389
 2021-02-01 00:00:00+01 |       11 | Valteina        |           169100
 2021-02-01 00:00:00+01 |       14 | Manlleu_Piscina |             6301
 2021-02-01 00:00:00+01 |       15 | Manlleu_Pavello |             5389
 2021-02-01 00:00:00+01 |       16 | Lleida          |             6506
 2021-03-01 00:00:00+01 |        1 | Alcolea         |           295069
 2021-03-01 00:00:00+01 |        2 | Riudarenes_SM   |             1267
 2021-03-01 00:00:00+01 |        3 | Fontivsolar     |           135458
 2021-03-01 00:00:00+01 |        4 | Riudarenes_BR   |             2175
 2021-03-01 00:00:00+01 |        5 | Riudarenes_ZE   |             2062
 2021-03-01 00:00:00+01 |        6 | Florida         |           232639
 2021-03-01 00:00:00+01 |        7 | Matallana       |           326525
 2021-03-01 00:00:00+01 |        9 | Picanya         |            26204
 2021-03-01 00:00:00+01 |       10 | Torregrossa     |           151598
 2021-03-01 00:00:00+01 |       11 | Valteina        |           182778
 2021-03-01 00:00:00+01 |       14 | Manlleu_Piscina |             9578
 2021-03-01 00:00:00+01 |       15 | Manlleu_Pavello |             9567
 2021-03-01 00:00:00+01 |       16 | Lleida          |            11142
(1058 rows)
