Setembre 2020																	
Dia	Hora	Temperatura modul	Irradiación (W/m2)	Isc en el W/m2	Isc temperatura	Voc temp.	Imp temp	Vmp temp	P unitaria temp (W)	Potencia parque calculada con temperatura kW	Potencia instantanea inversors kW	Diferencia inversors vs Pcalculada	DCCurrent CCP 1.1. Calculada (A)	DCCurrent CCP 1.1 Sunguard (A)	DCCurrent CCP 1.2 (A)	Potencia instanea a comptador	PR  %
5/9/2020	22:45	22	0	0	0	38,199168	0	30,518912	0	0	0	0,00%	0		0		
5/9/2020	22:50	21	0	0	0	38,332224	0	30,625216	0	0	0	0,00%	0		0		
5/9/2020	22:55	22	0	0	0	38,199168	0	30,518912	0	0	0	0,00%	0		0		
5/9/2020	23:00	22	0	0	0	38,199168	0	30,518912	0	0	0	0,00%	0		0		
5/9/2020	23:05	22	0	0	0	38,199168	0	30,518912	0	0	0	0,00%	0		0		
5/9/2020	23:10	22	0	0	0	38,199168	0	30,518912	0	0	0	0,00%	0		0		
5/9/2020	23:15	22	0	0	0	38,199168	0	30,518912	0	0	0	0,00%	0		0		
5/9/2020	23:20	22	0	0	0	38,199168	0	30,518912	0	0	0	0,00%	0		0		
5/9/2020	23:25	21	0	0	0	38,332224	0	30,625216	0	0	0	0,00%	0		0		
5/9/2020	23:30	21	0	0	0	38,332224	0	30,625216	0	0	0	0,00%	0		0		
5/9/2020	23:35	20	0	0	0	38,46528	0	30,73152	0	0	0	0,00%	0		0		
5/9/2020	23:40	20	0	0	0	38,46528	0	30,73152	0	0	0	0,00%	0		0		
5/9/2020	23:45	20	0	0	0	38,46528	0	30,73152	0	0	0	0,00%	0		0		
5/9/2020	23:50	20	0	0	0	38,46528	0	30,73152	0	0	0	0,00%	0		0		
5/9/2020	23:55	21	0	0	0	38,332224	0	30,625216	0	0	0	0,00%	0		0		
6/9/2020	0:00	21	0	0	0	38,332224	0	30,625216	0	0	0	0,00%	0		0		
6/9/2020	0:05	20	0	0	0	38,46528	0	30,73152	0	0	0	0,00%	0		0		
6/9/2020	0:10	20	0	0	0	38,46528	0	30,73152	0	0	0	0,00%	0		0		
6/9/2020	0:15	20	0	0	0	38,46528	0	30,73152	0	0	0	0,00%	0		0		
6/9/2020	0:20	20	0	0	0	38,46528	0	30,73152	0	0	0	0,00%	0		0		
6/9/2020	0:25	20	0	0	0	38,46528	0	30,73152	0	0	0	0,00%	0		0		
6/9/2020	0:30	20	0	0	0	38,46528	0	30,73152	0	0	0	0,00%	0		0		
6/9/2020	0:35	20	0	0	0	38,46528	0	30,73152	0	0	0	0,00%	0		0		
6/9/2020	0:40	20	0	0	0	38,46528	0	30,73152	0	0	0	0,00%	0		0		
6/9/2020	0:45	20	0	0	0	38,46528	0	30,73152	0	0	0	0,00%	0		0		
6/9/2020	0:50	20	0	0	0	38,46528	0	30,73152	0	0	0	0,00%	0		0		
6/9/2020	0:55	20	0	0	0	38,46528	0	30,73152	0	0	0	0,00%	0		0		
6/9/2020	1:00	20	0	0	0	38,46528	0	30,73152	0	0	0	0,00%	0		0		
6/9/2020	1:05	19	0	0	0	38,598336	0	30,837824	0	0	0	0,00%	0		0		
6/9/2020	1:10	19	0	0	0	38,598336	0	30,837824	0	0	0	0,00%	0		0		
6/9/2020	1:15	19	0	0	0	38,598336	0	30,837824	0	0	0	0,00%	0		0		
6/9/2020	1:20	19	0	0	0	38,598336	0	30,837824	0	0	0	0,00%	0		0		
6/9/2020	1:25	19	0	0	0	38,598336	0	30,837824	0	0	0	0,00%	0		0		
6/9/2020	1:30	19	0	0	0	38,598336	0	30,837824	0	0	0	0,00%	0		0		
6/9/2020	1:35	19	0	0	0	38,598336	0	30,837824	0	0	0	0,00%	0		0		
6/9/2020	1:40	19	0	0	0	38,598336	0	30,837824	0	0	0	0,00%	0		0		
6/9/2020	1:45	19	0	0	0	38,598336	0	30,837824	0	0	0	0,00%	0		0		
6/9/2020	1:50	19	0	0	0	38,598336	0	30,837824	0	0	0	0,00%	0		0		
6/9/2020	1:55	19	0	0	0	38,598336	0	30,837824	0	0	0	0,00%	0		0		
6/9/2020	2:00	19	0	0	0	38,598336	0	30,837824	0	0	0	0,00%	0		0		
6/9/2020	2:05	19	0	0	0	38,598336	0	30,837824	0	0	0	0,00%	0		0		
6/9/2020	2:10	19	0	0	0	38,598336	0	30,837824	0	0	0	0,00%	0		0		
6/9/2020	2:15	19	0	0	0	38,598336	0	30,837824	0	0	0	0,00%	0		0		
6/9/2020	2:20	19	0	0	0	38,598336	0	30,837824	0	0	0	0,00%	0		0		
6/9/2020	2:25	19	0	0	0	38,598336	0	30,837824	0	0	0	0,00%	0		0		
6/9/2020	2:30	19	0	0	0	38,598336	0	30,837824	0	0	0	0,00%	0		0		
6/9/2020	2:35	19	0	0	0	38,598336	0	30,837824	0	0	0	0,00%	0		0		
6/9/2020	2:40	19	0	0	0	38,598336	0	30,837824	0	0	0	0,00%	0		0		
6/9/2020	2:45	18	0	0	0	38,731392	0	30,944128	0	0	0	0,00%	0		0		
6/9/2020	2:50	18	0	0	0	38,731392	0	30,944128	0	0	0	0,00%	0		0		
6/9/2020	2:55	18	0	0	0	38,731392	0	30,944128	0	0	0	0,00%	0		0		
6/9/2020	3:00	18	0	0	0	38,731392	0	30,944128	0	0	0	0,00%	0		0		
6/9/2020	3:05	18	0	0	0	38,731392	0	30,944128	0	0	0	0,00%	0		0		
6/9/2020	3:10	18	0	0	0	38,731392	0	30,944128	0	0	0	0,00%	0		0		
6/9/2020	3:15	18	0	0	0	38,731392	0	30,944128	0	0	0	0,00%	0		0		
6/9/2020	3:20	17	0	0	0	38,864448	0	31,050432	0	0	0	0,00%	0		0		
6/9/2020	3:25	17	0	0	0	38,864448	0	31,050432	0	0	0	0,00%	0		0		
6/9/2020	3:30	18	0	0	0	38,731392	0	30,944128	0	0	0	0,00%	0		0		
6/9/2020	3:35	18	0	0	0	38,731392	0	30,944128	0	0	0	0,00%	0		0		
6/9/2020	3:40	18	0	0	0	38,731392	0	30,944128	0	0	0	0,00%	0		0		
6/9/2020	3:45	18	0	0	0	38,731392	0	30,944128	0	0	0	0,00%	0		0		
6/9/2020	3:50	18	0	0	0	38,731392	0	30,944128	0	0	0	0,00%	0		0		
6/9/2020	3:55	18	0	0	0	38,731392	0	30,944128	0	0	0	0,00%	0		0		
6/9/2020	4:00	19	0	0	0	38,598336	0	30,837824	0	0	0	0,00%	0		0		
6/9/2020	4:05	19	0	0	0	38,598336	0	30,837824	0	0	0	0,00%	0		0		
6/9/2020	4:10	19	0	0	0	38,598336	0	30,837824	0	0	0	0,00%	0		0		
6/9/2020	4:15	19	0	0	0	38,598336	0	30,837824	0	0	0	0,00%	0		0		
6/9/2020	4:20	19	0	0	0	38,598336	0	30,837824	0	0	0	0,00%	0		0		
6/9/2020	4:25	19	0	0	0	38,598336	0	30,837824	0	0	0	0,00%	0		0		
6/9/2020	4:30	19	0	0	0	38,598336	0	30,837824	0	0	0	0,00%	0		0		
6/9/2020	4:35	19	0	0	0	38,598336	0	30,837824	0	0	0	0,00%	0		0		
6/9/2020	4:40	19	0	0	0	38,598336	0	30,837824	0	0	0	0,00%	0		0		
6/9/2020	4:45	19	0	0	0	38,598336	0	30,837824	0	0	0	0,00%	0		0		
6/9/2020	4:50	19	0	0	0	38,598336	0	30,837824	0	0	0	0,00%	0		0		
6/9/2020	4:55	19	0	0	0	38,598336	0	30,837824	0	0	0	0,00%	0		0		
6/9/2020	5:00	19	0	0	0	38,598336	0	30,837824	0	0	0	0,00%	0		0		
6/9/2020	5:05	19	0	0	0	38,598336	0	30,837824	0	0	0	0,00%	0		0		
6/9/2020	5:10	19	0	0	0	38,598336	0	30,837824	0	0	0	0,00%	0		0		
6/9/2020	5:15	19	0	0	0	38,598336	0	30,837824	0	0	0	0,00%	0		0		
6/9/2020	5:20	19	0	0	0	38,598336	0	30,837824	0	0	0	0,00%	0		0		
6/9/2020	5:25	18	0	0	0	38,731392	0	30,944128	0	0	0	0,00%	0		0		
6/9/2020	5:30	18	0	0	0	38,731392	0	30,944128	0	0	0	0,00%	0		0		
6/9/2020	5:35	18	0	0	0	38,731392	0	30,944128	0	0	0	0,00%	0		0		
6/9/2020	5:40	17	0	0	0	38,864448	0	31,050432	0	0	0	0,00%	0		0		
6/9/2020	5:45	17	0	0	0	38,864448	0	31,050432	0	0	0	0,00%	0		0		
6/9/2020	5:50	17	0	0	0	38,864448	0	31,050432	0	0	0	0,00%	0		0		
6/9/2020	5:55	16	0	0	0	38,997504	0	31,156736	0	0	0	0,00%	0		0		
6/9/2020	6:00	16	0	0	0	38,997504	0	31,156736	0	0	0	0,00%	0		0		
6/9/2020	6:05	16	0	0	0	38,997504	0	31,156736	0	0	0	0,00%	0		0		
6/9/2020	6:10	16	0	0	0	38,997504	0	31,156736	0	0	0	0,00%	0		0		
6/9/2020	6:15	16	0	0	0	38,997504	0	31,156736	0	0	0	0,00%	0		0		
6/9/2020	6:20	16	0	0	0	38,997504	0	31,156736	0	0	0	0,00%	0		0		
6/9/2020	6:25	16	0	0	0	38,997504	0	31,156736	0	0	0	0,00%	0		0		
6/9/2020	6:30	16	0	0	0	38,997504	0	31,156736	0	0	0	0,00%	0		0		
6/9/2020	6:35	16	0	0	0	38,997504	0	31,156736	0	0	0	0,00%	0		0		
6/9/2020	6:40	16	0	0	0	38,997504	0	31,156736	0	0	0	0,00%	0		0		
6/9/2020	6:45	15	0	0	0	39,13056	0	31,26304	0	0	0	0,00%	0		0		
6/9/2020	6:50	15	0	0	0	39,13056	0	31,26304	0	0	0	0,00%	0		0		
6/9/2020	6:55	16	0	0	0	38,997504	0	31,156736	0	0	0	0,00%	0		0		
6/9/2020	7:00	16	0	0	0	38,997504	0	31,156736	0	0	0	0,00%	0		0		
6/9/2020	7:05	15	0	0	0	39,13056	0	31,26304	0	0	0	0,00%	0		0		
6/9/2020	7:10	15	0	0	0	39,13056	0	31,26304	0	0	0	0,00%	0		0		
6/9/2020	7:15	15	0	0	0	39,13056	0	31,26304	0	0	0	0,00%	0		0		
6/9/2020	7:20	15	0	0	0	39,13056	0	31,26304	0	0	0	0,00%	0		0		
6/9/2020	7:25	15	0	0	0	39,13056	0	31,26304	0	0	0	0,00%	0		0		
6/9/2020	7:30	15	0	0	0	39,13056	0	31,26304	0	0	0	0,00%	0		0		
6/9/2020	7:35	15	0	0	0	39,13056	0	31,26304	0	0	0	0,00%	0		0		
6/9/2020	7:40	15	0	0	0	39,13056	0	31,26304	0	0	0	0,00%	0		0		
6/9/2020	7:45	15	0	0	0	39,13056	0	31,26304	0	0	0	0,00%	0		0		
6/9/2020	7:50	15	0	0	0	39,13056	0	31,26304	0	0	0	0,00%	0		0		
6/9/2020	7:55	15	0	0	0	39,13056	0	31,26304	0	0	0	0,00%	0		0		
6/9/2020	8:00	15	0	0	0	39,13056	0	31,26304	0	0	0	0,00%	0		0		
6/9/2020	8:05	15	0	0	0	39,13056	0	31,26304	0	0	13,9	0,00%	0		0		
6/9/2020	8:10	15	0	0	0	39,13056	0	31,26304	0	0	19,72	0,00%	0		0		
6/9/2020	8:15	15	0	0	0	39,13056	0	31,26304	0	0	25,96	0,00%	0		0		
6/9/2020	8:20	15	0	0	0	39,13056	0	31,26304	0	0	26,97	0,00%	0		0		
6/9/2020	8:25	16	0	0	0	38,997504	0	31,156736	0	0	38,22	0,00%	0		0		
6/9/2020	8:30	16	0	0	0	38,997504	0	31,156736	0	0	48,38	0,00%	0		0		
6/9/2020	8:35	17	0	0	0	38,864448	0	31,050432	0	0	61,499999	0,00%	0		2,98		
6/9/2020	8:40	18	0	0	0	38,731392	0	30,944128	0	0	79,32	0,00%	0		4,14		
6/9/2020	8:45	19	0	0	0	38,598336	0	30,837824	0	0	95,219997	0,00%	0		8,6		
6/9/2020	8:50	20	0	0	0	38,46528	0	30,73152	0	0	111,029999	0,00%	0		14,39		
6/9/2020	8:55	21	0	0	0	38,332224	0	30,625216	0	0	126,210001	0,00%	0		20,34		
6/9/2020	9:00	21	0	0	0	38,332224	0	30,625216	0	0	151,259997	0,00%	0		26,79		
6/9/2020	9:05	22	0	0	0	38,199168	0	30,518912	0	0	179,739999	0,00%	0		33,41		
6/9/2020	9:10	23	0	0	0	38,066112	0	30,412608	0	0	214,670002	0,00%	0		38,21		
6/9/2020	9:15	24	0	0	0	37,933056	0	30,306304	0	0	253,959999	0,00%	0		41,35		
6/9/2020	9:20	25	0	0	0	37,8	0	30,2	0	0	284,210006	0,00%	0		44,33		
6/9/2020	9:25	25	22,5	0,196875	0,196875	37,8	0,186075	30,2	5,619465	48,5521776	319,970001	559,02%	2,23		47,47		
6/9/2020	9:30	26	31,25	0,2734375	0,2811375	37,666944	0,2584375	30,093696	7,77733956	67,1962138	352,069999	423,94%	3,1		50,28		
6/9/2020	9:35	28	65	0,56875	0,59185	37,400832	0,53755	29,881088	16,06257885	138,7806813	389,040008	180,33%	6,45		52,93		
6/9/2020	9:40	29	108,75	0,9515625	0,9823625	37,267776	0,8993625	29,774784	26,77832418	231,3647209	425,720002	84,00%	10,79		55,57		
6/9/2020	9:45	31	153,75	1,3453125	1,3915125	37,001664	1,2715125	29,562176	37,58867631	324,7661633	463,160004	42,61%	15,26		58,39		
6/9/2020	9:50	32	202,5	1,771875	1,825775	36,868608	1,674675	29,455872	49,32901244	426,2026675	497,200004	16,66%	20,1		60,54		
6/9/2020	9:55	33	252,5	2,209375	2,270975	36,735552	2,088175	29,349568	61,28703416	529,5199751	531,179993	0,31%	25,06		63,35		
6/9/2020	10:00	32	288,75	2,5265625	2,5804625	36,868608	2,3879625	29,455872	70,33951774	607,7334333	565,749999	-6,91%	28,66		65,83		
6/9/2020	10:05	32	312,5	2,734375	2,788275	36,868608	2,584375	29,455872	76,1250192	657,7201659	607,559982	-7,63%	31,01		68,48		
6/9/2020	10:10	32	335	2,93125	2,98515	36,868608	2,77045	29,455872	81,60602058	705,0760178	638,000014	-9,51%	33,25		70,63		
6/9/2020	10:15	33	358,75	3,1390625	3,2006625	36,735552	2,9668625	29,349568	87,07613269	752,3377864	673,619995	-10,46%	35,6		72,94		
6/9/2020	10:20	33	380	3,325	3,3866	36,735552	3,1426	29,349568	92,2339524	796,9013487	710,36	-10,86%	37,71		75,26		
6/9/2020	10:25	33	400	3,5	3,5616	36,735552	3,308	29,349568	97,08837094	838,843525	745,789994	-11,09%	39,7		77,74		
6/9/2020	10:30	34	420	3,675	3,7443	36,602496	3,4734	29,243264	101,5735532	877,5954995	786,439987	-10,39%	41,68		79,72		
6/9/2020	10:35	35	441,25	3,8609375	3,9379375	36,46944	3,6491375	29,13696	106,3247734	918,6460419	813,189986	-11,48%	43,79		81,87		
6/9/2020	10:40	35	457,5	4,003125	4,080125	36,46944	3,783525	29,13696	110,2404166	952,4771993	843,279999	-11,46%	45,4		84,02		
6/9/2020	10:45	36	478,75	4,1890625	4,2737625	36,336384	3,9592625	29,030656	114,9399877	993,0814933	877,569992	-11,63%	47,51		86,17		
6/9/2020	10:50	36	497,5	4,353125	4,437825	36,336384	4,114325	29,030656	119,4415537	1031,975024	910,880006	-11,73%	49,37		88,32		
6/9/2020	10:55	36	517,5	4,528125	4,612825	36,336384	4,279725	29,030656	124,2432242	1073,461458	935,669999	-12,84%	51,36		90,31		
6/9/2020	11:00	36	533,75	4,6703125	4,7550125	36,336384	4,4141125	29,030656	128,1445815	1107,169184	973,600007	-12,06%	52,97		92,13		
6/9/2020	11:05	37	551,25	4,8234375	4,9158375	36,203328	4,5588375	28,924352	131,8614206	1139,282674	1003,809998	-11,89%	54,71		94,44		
6/9/2020	11:10	37	568,75	4,9765625	5,0689625	36,203328	4,7035625	28,924352	136,0474974	1175,450378	1027,240021	-12,61%	56,44		76,91		
6/9/2020	11:15	37	587,5	5,140625	5,233025	36,203328	4,858625	28,924352	140,5325797	1214,201489	1062,279999	-12,51%	58,3		98,08		
6/9/2020	11:20	38	602,5	5,271875	5,371975	36,070272	4,982675	28,818048	143,5909673	1240,625958	1089,169982	-12,21%	59,79		99,57		
6/9/2020	11:25	40	618,75	5,4140625	5,5295625	35,80416	5,1170625	28,60544	146,3758243	1264,687122	1113,24002	-11,98%	61,4		101,22		
6/9/2020	11:30	40	635	5,55625	5,67175	35,80416	5,25145	28,60544	150,2200379	1297,901127	1134,72998	-12,57%	63,02		102,71		
6/9/2020	11:35	40	651,25	5,6984375	5,8139375	35,80416	5,3858375	28,60544	154,0642515	1331,115133	1163,110017	-12,62%	64,63		104,04		
6/9/2020	11:40	42	667,5	5,840625	5,971525	35,538048	5,520225	28,392832	156,734821	1354,188854	1185,940002	-12,42%	66,24		105,36		
6/9/2020	11:45	43	682,5	5,971875	6,110475	35,404992	5,644275	28,286528	159,6569428	1379,435986	1207,190001	-12,49%	67,73		107,01		
6/9/2020	11:50	43	696,25	6,0921875	6,2307875	35,404992	5,7579875	28,286528	162,8734746	1407,226821	1230,759979	-12,54%	69,1		108,5		
6/9/2020	11:55	43	713,75	6,2453125	6,3839125	35,404992	5,9027125	28,286528	166,9672424	1442,596974	1252,780029	-13,16%	70,83		109,49		
6/9/2020	12:00	42	581,25	5,0859375	5,2168375	35,538048	4,8069375	28,392832	136,4825689	1179,209395	1043,540009	-11,51%	57,68		109,83		
6/9/2020	12:05	43	741,25	6,4859375	6,6245375	35,404992	6,1301375	28,286528	173,400306	1498,178644	1302,179962	-13,08%	73,56		111,31		
6/9/2020	12:10	43	752,5	6,584375	6,722975	35,404992	6,223175	28,286528	176,0320139	1520,9166	1322,450013	-13,05%	74,68		113,13		
6/9/2020	12:15	45	765	6,69375	6,84775	35,13888	6,32655	28,07392	177,6110586	1534,559546	1331,759979	-13,22%	75,92		113,3		
6/9/2020	12:20	45	776,25	6,7921875	6,9461875	35,13888	6,4195875	28,07392	180,2229859	1557,126598	1344,350007	-13,66%	77,04		115,12		
6/9/2020	12:25	46	786,25	6,8796875	7,0413875	35,005824	6,5022875	27,967616	181,8534799	1571,214067	1349,190003	-14,13%	78,03		115,12		
6/9/2020	12:30	46	796,25	6,9671875	7,1288875	35,005824	6,5849875	27,967616	184,1664018	1591,197711	1369,140015	-13,96%	79,02		116,28		
6/9/2020	12:35	46	808,75	7,0765625	7,2382625	35,005824	6,6883625	27,967616	187,0575541	1616,177267	1392,910004	-13,81%	80,26		117,43		
6/9/2020	12:40	47	820	7,175	7,3444	34,872768	6,7814	27,861312	188,9387012	1632,430378	1404,810028	-13,94%	81,38		110,65		
6/9/2020	12:45	49	827,5	7,240625	7,425425	34,606656	6,843425	27,648704	189,2118322	1634,79023	1401,26001	-14,29%	82,12		117,27		
6/9/2020	12:50	49	830	7,2625	7,4473	34,606656	6,8641	27,648704	189,7834691	1639,729173	1410,160004	-14,00%	82,37		118,92		
6/9/2020	12:55	49	841,25	7,3609375	7,5457375	34,606656	6,9571375	27,648704	192,3558354	1661,954418	1423,350007	-14,36%	83,49		119,75		
6/9/2020	13:00	50	855	7,48125	7,67375	34,4736	7,07085	27,5424	194,748179	1682,624267	1436,359985	-14,64%	84,85		119,42		
6/9/2020	13:05	53	856,25	7,4921875	7,7077875	34,074432	7,0811875	27,223488	192,7746229	1665,572742	1427,660003	-14,28%	84,97		119,92		
6/9/2020	13:10	50	870	7,6125	7,805	34,4736	7,1949	27,5424	198,1648138	1712,143991	1456,660033	-14,92%	86,34		117,6		
6/9/2020	13:15	52	870	7,6125	7,8204	34,207488	7,1949	27,329792	196,6351205	1698,927441	1441,809997	-15,13%	86,34		112,64		
6/9/2020	13:20	53	878,75	7,6890625	7,9046625	34,074432	7,2672625	27,223488	197,8402335	1709,339617	1460,140015	-14,58%	87,21		119,92		
6/9/2020	13:25	53	887,5	7,765625	7,981225	34,074432	7,339625	27,223488	199,8101931	1726,360068	1463,010011	-15,25%	88,08		117,43		
6/9/2020	13:30	53	836,25	7,3171875	7,5327875	34,074432	6,9157875	27,223488	188,271858	1626,668853	1409,120026	-13,37%	82,99		120,74		
6/9/2020	13:35	55	886,25	7,7546875	7,9856875	33,80832	7,3292875	27,01088	197,9705051	1710,465164	1471,24002	-13,99%	87,95		121,9		
6/9/2020	13:40	53	898,75	7,8640625	8,0796625	34,074432	7,4326625	27,223488	202,3429984	1748,243506	1479,249999	-15,39%	89,19		120,91		
6/9/2020	13:45	52	905	7,91875	8,12665	34,207488	7,48435	27,329792	204,5457288	1767,275096	1491,51004	-15,60%	89,81		120,91		
6/9/2020	13:50	56	902,5	7,896875	8,135575	33,675264	7,463675	26,904576	200,8070113	1734,972577	1484,049988	-14,46%	89,56		120,41		
6/9/2020	13:55	58	906,25	7,9296875	8,1837875	33,409152	7,4946875	26,691968	200,0479589	1728,414365	1482,76001	-14,21%	89,94		120,25		
6/9/2020	14:00	58	888,75	7,7765625	8,0306625	33,409152	7,3499625	26,691968	196,1849639	1695,038088	1456,139984	-14,09%	88,2		119,92		
6/9/2020	14:05	59	851,25	7,4484375	7,7102375	33,276096	7,0398375	26,585664	187,1587544	1617,051638	1428,139984	-11,68%	84,48		119,42		
6/9/2020	14:10	58	906,25	7,9296875	8,1837875	33,409152	7,4946875	26,691968	200,0479589	1728,414365	1475,26004	-14,65%	89,94		119,09		
6/9/2020	14:15	57	887,5	7,765625	8,012025	33,542208	7,339625	26,798272	196,6892671	1699,395268	1455,129975	-14,37%	88,08		119,25		
6/9/2020	14:20	60	912,5	7,984375	8,253875	33,14304	7,546375	26,47936	199,8231803	1726,472278	1481,549987	-14,19%	90,56		118,26		
6/9/2020	14:25	58	921,25	8,0609375	8,3150375	33,409152	7,6187375	26,691968	203,3590976	1757,022603	1484,990052	-15,48%	91,42		117,43		
6/9/2020	14:30	59	913,75	7,9953125	8,2571125	33,276096	7,5567125	26,585664	200,9002195	1735,777896	1477,189971	-14,90%	90,68		117,43		
6/9/2020	14:35	60	913,75	7,9953125	8,2648125	33,14304	7,5567125	26,47936	200,0969107	1728,837308	1473,50003	-14,77%	90,68		116,28		
6/9/2020	14:40	58	910	7,9625	8,2166	33,409152	7,5257	26,691968	200,8757436	1735,566425	1481,569977	-14,63%	90,31		115,12		
6/9/2020	14:45	57	908,75	7,9515625	8,1979625	33,542208	7,5153625	26,798272	201,3987285	1740,085014	1486,010009	-14,60%	90,18		114,46		
6/9/2020	14:50	57	906,25	7,9296875	8,1760875	33,542208	7,4946875	26,798272	200,8446742	1735,297985	1476,550018	-14,91%	89,94		113,3		
6/9/2020	14:55	60	902,5	7,896875	8,166375	33,14304	7,463675	26,47936	197,6333372	1707,552034	1461,359985	-14,42%	89,56		112,31		
6/9/2020	15:00	59	900	7,875	8,1368	33,276096	7,443	26,585664	197,8770972	1709,658119	1453,669984	-14,97%	89,32		111,15		
6/9/2020	15:05	61	901,25	7,8859375	8,1631375	33,009984	7,4533375	26,373056	196,5672873	1698,341362	1451,699983	-14,52%	89,44		109,99		
6/9/2020	15:10	61	893,75	7,8203125	8,0975125	33,009984	7,3913125	26,373056	194,9314985	1684,208147	1432,640015	-14,94%	88,7		108,5		
6/9/2020	15:15	61	887,5	7,765625	8,042825	33,009984	7,339625	26,373056	193,5683411	1672,430467	1432	-14,38%	88,08		107,01		
6/9/2020	15:20	59	887,5	7,765625	8,027425	33,276096	7,339625	26,585664	195,1288041	1685,912868	1422,450012	-15,63%	88,08		105,86		
6/9/2020	15:25	61	878,75	7,6890625	7,9662625	33,009984	7,2672625	26,373056	191,6599209	1655,941716	1411,519989	-14,76%	87,21		104,53		
6/9/2020	15:30	60	870	7,6125	7,882	33,14304	7,1949	26,47936	190,5163473	1646,06124	1402,330017	-14,81%	86,34		102,71		
6/9/2020	15:35	61	865	7,56875	7,84595	33,009984	7,15355	26,373056	188,6609747	1630,030822	1397,100006	-14,29%	85,84		101,72		
6/9/2020	15:40	61	856,25	7,4921875	7,7693875	33,009984	7,0811875	26,373056	186,7525545	1613,542071	1380,98001	-14,41%	84,97		99,74		
6/9/2020	15:45	57	848,75	7,4265625	7,6729625	33,542208	7,0191625	26,798272	188,1014259	1625,19632	1373,589997	-15,48%	84,23		98,08		
6/9/2020	15:50	59	840	7,35	7,6118	33,276096	6,9468	26,585664	184,6852907	1595,680911	1366,48996	-14,36%	83,36		96,76		
6/9/2020	15:55	59	831,25	7,2734375	7,5352375	33,276096	6,8744375	26,585664	182,7614856	1579,059235	1353,770021	-14,27%	82,49		94,77		
6/9/2020	16:00	59	820	7,175	7,4368	33,276096	6,7814	26,585664	180,2880218	1557,688509	1336,070007	-14,23%	81,38		92,79		
6/9/2020	16:05	59	808,75	7,0765625	7,3383625	33,276096	6,6883625	26,585664	177,8145581	1536,317782	1321,590026	-13,98%	80,26		90,64		
6/9/2020	16:10	58	800	7	7,2541	33,409152	6,616	26,691968	176,5940603	1525,772681	1309,630006	-14,17%	79,39		88,49		
6/9/2020	16:15	60	790	6,9125	7,182	33,14304	6,5333	26,47936	172,9976027	1494,699287	1293,970001	-13,43%	78,4		86,5		
6/9/2020	16:20	59	776,25	6,7921875	7,0539875	33,276096	6,4195875	26,585664	170,6689963	1474,580128	1279,899994	-13,20%	77,04		84,68		
6/9/2020	16:25	61	768,75	6,7265625	7,0037625	33,009984	6,3575625	26,373056	167,6683518	1448,65456	1255,860016	-13,31%	76,29		82,37		
6/9/2020	16:30	60	753,75	6,5953125	6,8648125	33,14304	6,2335125	26,47936	165,0594216	1426,113402	1241,929992	-12,92%	74,8		80,05		
6/9/2020	16:35	59	741,25	6,4859375	6,7477375	33,276096	6,1301375	26,585664	162,9737758	1408,093423	1218,880005	-13,44%	73,56		77,74		
6/9/2020	16:40	58	731,25	6,3984375	6,6525375	33,409152	6,0474375	26,691968	161,4180082	1394,651591	1208,25003	-13,37%	72,57		75,92		
6/9/2020	16:45	57	716,25	6,2671875	6,5135875	33,542208	5,9233875	26,798272	158,7365494	1371,483787	1196,720001	-12,74%	71,08		73,6		
6/9/2020	16:50	57	701,25	6,1359375	6,3823375	33,542208	5,7993375	26,798272	155,4122237	1342,761613	1175,959991	-12,42%	69,59		71,12		
6/9/2020	16:55	57	685	5,99375	6,24015	33,542208	5,66495	26,798272	151,810871	1311,645925	1134,819977	-13,48%	67,98		68,97		
6/9/2020	17:00	56	668,75	5,8515625	6,0902625	33,675264	5,5305625	26,904576	148,7974391	1285,609874	1111,430023	-13,55%	66,37		66,66		
6/9/2020	17:05	55	653,75	5,7203125	5,9513125	33,80832	5,4065125	27,01088	146,0346604	1261,739465	1094,51001	-13,25%	64,88		64,01		
6/9/2020	17:10	55	640	5,6	5,831	33,80832	5,2928	27,01088	142,9631857	1235,201924	1078,250001	-12,71%	63,51		61,36		
6/9/2020	17:15	54	622,5	5,446875	5,670175	33,941376	5,148075	27,117184	139,601297	1206,155206	1053,680024	-12,64%	61,78		58,72		
6/9/2020	17:20	55	605	5,29375	5,52475	33,80832	5,00335	27,01088	135,1448864	1167,651819	1025,949982	-12,14%	60,04		56,4		
6/9/2020	17:25	54	587,5	5,140625	5,363925	33,941376	4,858625	27,117184	131,7522281	1138,339251	994,910019	-12,60%	58,3		53,76		
6/9/2020	17:30	53	573,75	5,0203125	5,2359125	34,074432	4,7449125	27,223488	129,1730685	1116,055312	975,690017	-12,58%	56,94		51,77		
6/9/2020	17:35	53	556,25	4,8671875	5,0827875	34,074432	4,6001875	27,223488	125,2331492	1082,014409	943,270005	-12,82%	55,2		49,12		
6/9/2020	17:40	53	537,5	4,703125	4,918725	34,074432	4,445125	27,223488	121,0118071	1045,542013	912,599991	-12,72%	53,34		46,48		
6/9/2020	17:45	54	521,25	4,5609375	4,7842375	33,941376	4,3107375	27,117184	116,895062	1009,973335	897,35002	-11,15%	51,73		43,83		
6/9/2020	17:50	52	503,75	4,4078125	4,6157125	34,207488	4,1660125	27,329792	113,8562551	983,718044	857,919998	-12,79%	49,99		41,35		
