Dia	Hora	Temperatura modul	Irradiación (W/m2)	Isc en el W/m2	Isc temperatura	Voc temp.	Imp temp	Vmp temp	P unitaria temp	Potencia parque calculada con temperatura kW	Potencia instantanea inversors kW	Diferencia inversors vs Pcalculada	Potencia instanea a comptador	PR  %
12/01/2020	15:00	37	678,75	5,9390625	6,0314625	36,203328	5,6132625	28,924352	162,3599804	1402,790231	1354,920014	-3,41%	1321,047014	94,17%
12/01/2020	15:05	36	668,75	5,8515625	5,9362625	36,336384	5,5305625	29,030656	160,5558574	1387,202608	1335,999999	-3,69%	1302,599999	93,90%
12/01/2020	15:10	37	660	5,775	5,8674	36,203328	5,4582	28,924352	157,8748981	1364,039119	1319,390016	-3,27%	1286,405266	94,31%
12/01/2020	15:15	37	646,25	5,6546875	5,7470875	36,203328	5,3444875	28,924352	154,5858377	1335,621638	1300,669983	-2,62%	1268,153233	94,95%
12/01/2020	15:20	38	635	5,55625	5,65635	36,070272	5,25145	28,818048	151,3365382	1307,54769	1279,779967	-2,12%	1247,785468	95,43%
12/01/2020	15:25	36	621,25	5,4359375	5,5206375	36,336384	5,1377375	29,030656	149,15189	1288,672329	1252,260009	-2,83%	1220,953509	94,75%
12/01/2020	15:30	37	612,5	5,359375	5,451775	36,203328	5,065375	28,924352	146,5126895	1265,869637	1234,960054	-2,44%	1204,086053	95,12%
12/01/2020	15:35	36	598,75	5,2390625	5,3237625	36,336384	4,9516625	29,030656	143,7500107	1242,000092	1202,820007	-3,15%	1172,749507	94,42%
12/01/2020	15:40	37	587,5	5,140625	5,233025	36,203328	4,858625	28,924352	140,5325797	1214,201489	1190,210021	-1,98%	1160,45477	95,57%
12/01/2020	15:45	35	570	4,9875	5,0645	36,46944	4,7139	29,13696	137,3487157	1186,692904	1167,489991	-1,62%	1138,302741	95,92%
12/01/2020	15:50	35	557,5	4,878125	4,955125	36,46944	4,610525	29,13696	134,3366825	1160,668937	1137,890014	-1,96%	1109,442764	95,59%
12/01/2020	15:55	35	540	4,725	4,802	36,46944	4,4658	29,13696	130,119836	1124,235383	1114,619995	-0,86%	1086,754495	96,67%
12/01/2020	16:00	34	521,25	4,5609375	4,6302375	36,602496	4,3107375	29,243264	126,0600347	1089,1587	1077,730011	-1,05%	1050,786761	96,48%
12/01/2020	16:05	34	507,5	4,440625	4,509925	36,602496	4,197025	29,243264	122,7347101	1060,427895	1048,730043	-1,10%	1022,511792	96,42%
12/01/2020	16:10	32	491,25	4,2984375	4,3523375	36,868608	4,0626375	29,455872	119,6685302	1033,936101	1021,009965	-1,25%	995,4847159	96,28%
12/01/2020	16:15	31	475	4,15625	4,20245	37,001664	3,92825	29,562176	116,1276179	1003,342618	990,360001	-1,29%	965,601001	96,24%
12/01/2020	16:20	32	455	3,98125	4,03515	36,868608	3,76285	29,455872	110,838028	957,6405615	951,690017	-0,62%	927,8977666	96,89%
12/01/2020	16:25	31	435	3,80625	3,85245	37,001664	3,59745	29,562176	106,3484501	918,8506084	918,690002	-0,02%	895,722752	97,48%
12/01/2020	16:30	30	417,5	3,653125	3,691625	37,13472	3,452725	29,66848	102,4371026	885,0565665	884	-0,12%	861,9	97,38%
12/01/2020	16:35	31	402,5	3,521875	3,568075	37,001664	3,328675	29,562176	98,4028762	850,2008503	848,859985	-0,16%	827,6384854	97,35%
12/01/2020	16:40	30	381,25	3,3359375	3,3744375	37,13472	3,1529375	29,66848	93,54286316	808,2103377	808,149994	-0,01%	787,9462442	97,49%
12/01/2020	16:45	29	361,25	3,1609375	3,1917375	37,267776	2,9875375	29,774784	88,95328375	768,5563716	773,309998	0,62%	753,9772481	98,10%
12/01/2020	16:50	28	345	3,01875	3,04185	37,400832	2,85315	29,881088	85,25522623	736,6051546	742,470001	0,80%	723,908251	98,28%
12/01/2020	16:55	27	325	2,84375	2,85915	37,533888	2,68775	29,987392	80,59861285	696,372015	705,320008	1,28%	687,6870078	98,75%
12/01/2020	17:00	26	305	2,66875	2,67645	37,666944	2,52235	30,093696	75,90683411	655,8350467	663,909988	1,23%	647,3122383	98,70%
12/01/2020	17:05	26	282,5	2,471875	2,479575	37,666944	2,336275	30,093696	70,30714962	607,4537727	623,550003	2,65%	607,9612529	100,08%
12/01/2020	17:10	25	263,75	2,3078125	2,3078125	37,8	2,1812125	30,2	65,8726175	569,1394152	578,880006	1,71%	564,4080059	99,17%
12/01/2020	17:15	25	240	2,1	2,1	37,8	1,9848	30,2	59,94096	517,8898944	535,210007	3,34%	521,8297568	100,76%
12/01/2020	17:20	24	220	1,925	1,9173	37,933056	1,8194	30,306304	55,1392895	476,4034613	482,810005	1,34%	470,7397549	98,81%
12/01/2020	17:25	23	197,5	1,728125	1,712725	38,066112	1,633325	30,412608	49,67367296	429,1805344	343,729996	-19,91%	335,1367461	78,09%
12/01/2020	17:30	22	173,75	1,5203125	1,4972125	38,199168	1,4369125	30,518912	43,85300614	378,889973	247,759998	-34,61%	241,5659981	63,76%
12/01/2020	17:35	21	155	1,35625	1,32545	38,332224	1,28185	30,625216	39,25693313	339,1799022	220,629997	-34,95%	215,1142471	63,42%
12/01/2020	17:40	19	133,75	1,1703125	1,1241125	38,598336	1,1061125	30,837824	34,1101026	294,7112865	188,45	-36,06%	183,73875	62,35%
12/01/2020	17:45	18	112,5	0,984375	0,930475	38,731392	0,930375	30,944128	28,78964309	248,7425163	161,16	-35,21%	157,131	63,17%
12/01/2020	17:50	17	92,5	0,809375	0,747775	38,864448	0,764975	31,050432	23,75280422	205,2242285	138,009999	-32,75%	134,559749	65,57%
12/01/2020	17:55	16	73,75	0,6453125	0,5760125	38,997504	0,6099125	31,156736	19,00288275	164,1849069	114,799997	-30,08%	111,9299971	68,17%
12/01/2020	18:00	15	53,75	0,4703125	0,3933125	39,13056	0,4445125	31,26304	13,89681207	120,0684563	83,940002	-30,09%	81,84150195	68,16%
12/01/2020	18:05	14	33,75	0,2953125	0,2106125	39,263616	0,2791125	31,369344	8,755576027	75,64817688	46,82	-38,11%	45,6495	60,34%
12/01/2020	18:10	13	0	0	0	39,396672	0	31,475648	0	0	22,19	0,00%	21,63525	0,00%
12/01/2020	18:15	11	0	0	0	39,662784	0	31,688256	0	0	16,49	0,00%	16,07775	0,00%
12/01/2020	18:20	9	0	0	0	39,928896	0	31,900864	0	0	10,17	0,00%	9,91575	0,00%
12/01/2020	18:25	8	0	0	0	40,061952	0	32,007168	0	0	1,69	0,00%	1,64775	0,00%
12/01/2020	18:30	7	0	0	0	40,195008	0	32,113472	0	0	0,26	0,00%	0,2535	0,00%
12/01/2020	18:35	7	0	0	0	40,195008	0	32,113472	0	0	0,04	0,00%	0,039	0,00%
12/01/2020	18:40	6	0	0	0	40,328064	0	32,219776	0	0	0	0,00%	0	0,00%
12/01/2020	18:45	6	0	0	0	40,328064	0	32,219776	0	0	0	0,00%	0	0,00%
12/01/2020	18:50	5	0	0	0	40,46112	0	32,32608	0	0	0	0,00%	0	0,00%
12/01/2020	18:55	5	0	0	0	40,46112	0	32,32608	0	0	0	0,00%	0	0,00%
12/01/2020	19:00	4	0	0	0	40,594176	0	32,432384	0	0	0	0,00%	0	0,00%
12/01/2020	19:05	4	0	0	0	40,594176	0	32,432384	0	0	0	0,00%	0	0,00%
12/01/2020	19:10	4	0	0	0	40,594176	0	32,432384	0	0	0	0,00%	0	0,00%
12/01/2020	19:15	4	0	0	0	40,594176	0	32,432384	0	0	0	0,00%	0	0,00%
12/01/2020	19:20	4	0	0	0	40,594176	0	32,432384	0	0	0	0,00%	0	0,00%
12/01/2020	19:25	3	0	0	0	40,727232	0	32,538688	0	0	0	0,00%	0	0,00%
12/01/2020	19:30	3	0	0	0	40,727232	0	32,538688	0	0	0	0,00%	0	0,00%
12/01/2020	19:35	3	0	0	0	40,727232	0	32,538688	0	0	0	0,00%	0	0,00%
12/01/2020	19:40	3	0	0	0	40,727232	0	32,538688	0	0	0	0,00%	0	0,00%
12/01/2020	19:45	3	0	0	0	40,727232	0	32,538688	0	0	0	0,00%	0	0,00%
12/01/2020	19:50	3	0	0	0	40,727232	0	32,538688	0	0	0	0,00%	0	0,00%
12/01/2020	19:55	3	0	0	0	40,727232	0	32,538688	0	0	0	0,00%	0	0,00%
12/01/2020	20:00	3	0	0	0	40,727232	0	32,538688	0	0	0	0,00%	0	0,00%
12/01/2020	20:05	3	0	0	0	40,727232	0	32,538688	0	0	0	0,00%	0	0,00%
12/01/2020	20:10	3	0	0	0	40,727232	0	32,538688	0	0	0	0,00%	0	0,00%
12/01/2020	20:15	3	0	0	0	40,727232	0	32,538688	0	0	0	0,00%	0	0,00%
12/01/2020	20:20	3	0	0	0	40,727232	0	32,538688	0	0	0	0,00%	0	0,00%
12/01/2020	20:25	3	0	0	0	40,727232	0	32,538688	0	0	0	0,00%	0	0,00%
12/01/2020	20:30	3	0	0	0	40,727232	0	32,538688	0	0	0	0,00%	0	0,00%
12/01/2020	20:35	3	0	0	0	40,727232	0	32,538688	0	0	0	0,00%	0	0,00%
12/01/2020	20:40	2	0	0	0	40,860288	0	32,644992	0	0	0	0,00%	0	0,00%
12/01/2020	20:45	2	0	0	0	40,860288	0	32,644992	0	0	0	0,00%	0	0,00%
12/01/2020	20:50	2	0	0	0	40,860288	0	32,644992	0	0	0	0,00%	0	0,00%
12/01/2020	20:55	2	0	0	0	40,860288	0	32,644992	0	0	0	0,00%	0	0,00%
12/01/2020	21:00	1	0	0	0	40,993344	0	32,751296	0	0	0	0,00%	0	0,00%
12/01/2020	21:05	1	0	0	0	40,993344	0	32,751296	0	0	0	0,00%	0	0,00%
12/01/2020	21:10	1	0	0	0	40,993344	0	32,751296	0	0	0	0,00%	0	0,00%
12/01/2020	21:15	1	0	0	0	40,993344	0	32,751296	0	0	0	0,00%	0	0,00%
12/01/2020	21:20	1	0	0	0	40,993344	0	32,751296	0	0	0	0,00%	0	0,00%
12/01/2020	21:25	1	0	0	0	40,993344	0	32,751296	0	0	0	0,00%	0	0,00%
12/01/2020	21:30	1	0	0	0	40,993344	0	32,751296	0	0	0	0,00%	0	0,00%
12/01/2020	21:35	1	0	0	0	40,993344	0	32,751296	0	0	0	0,00%	0	0,00%
12/01/2020	21:40	1	0	0	0	40,993344	0	32,751296	0	0	0	0,00%	0	0,00%
12/01/2020	21:45	1	0	0	0	40,993344	0	32,751296	0	0	0	0,00%	0	0,00%
12/01/2020	21:50	1	0	0	0	40,993344	0	32,751296	0	0	0	0,00%	0	0,00%
12/01/2020	21:55	1	0	0	0	40,993344	0	32,751296	0	0	0	0,00%	0	0,00%
12/01/2020	22:00	1	0	0	0	40,993344	0	32,751296	0	0	0	0,00%	0	0,00%
12/01/2020	22:05	1	0	0	0	40,993344	0	32,751296	0	0	0	0,00%	0	0,00%
12/01/2020	22:10	1	0	0	0	40,993344	0	32,751296	0	0	0	0,00%	0	0,00%
12/01/2020	22:15	1	0	0	0	40,993344	0	32,751296	0	0	0	0,00%	0	0,00%
12/01/2020	22:20	1	0	0	0	40,993344	0	32,751296	0	0	0	0,00%	0	0,00%
12/01/2020	22:25	1	0	0	0	40,993344	0	32,751296	0	0	0	0,00%	0	0,00%
12/01/2020	22:30	1	0	0	0	40,993344	0	32,751296	0	0	0	0,00%	0	0,00%
12/01/2020	22:35	1	0	0	0	40,993344	0	32,751296	0	0	0	0,00%	0	0,00%
12/01/2020	22:40	1	0	0	0	40,993344	0	32,751296	0	0	0	0,00%	0	0,00%
12/01/2020	22:45	0	0	0	0	41,1264	0	32,8576	0	0	0	0,00%	0	0,00%
12/01/2020	22:50	0	0	0	0	41,1264	0	32,8576	0	0	0	0,00%	0	0,00%
12/01/2020	22:55	1	0	0	0	40,993344	0	32,751296	0	0	0	0,00%	0	0,00%
12/01/2020	23:00	1	0	0	0	40,993344	0	32,751296	0	0	0	0,00%	0	0,00%
12/01/2020	23:05	1	0	0	0	40,993344	0	32,751296	0	0	0	0,00%	0	0,00%
12/01/2020	23:10	1	0	0	0	40,993344	0	32,751296	0	0	0	0,00%	0	0,00%
12/01/2020	23:15	1	0	0	0	40,993344	0	32,751296	0	0	0	0,00%	0	0,00%
12/01/2020	23:20	0	0	0	0	41,1264	0	32,8576	0	0	0	0,00%	0	0,00%
12/01/2020	23:25	0	0	0	0	41,1264	0	32,8576	0	0	0	0,00%	0	0,00%
12/01/2020	23:30	0	0	0	0	41,1264	0	32,8576	0	0	0	0,00%	0	0,00%
12/01/2020	23:35	0	0	0	0	41,1264	0	32,8576	0	0	0	0,00%	0	0,00%
12/01/2020	23:40	0	0	0	0	41,1264	0	32,8576	0	0	0	0,00%	0	0,00%
12/01/2020	23:45	0	0	0	0	41,1264	0	32,8576	0	0	0	0,00%	0	0,00%
12/01/2020	23:50	0	0	0	0	41,1264	0	32,8576	0	0	0	0,00%	0	0,00%
12/01/2020	23:55	0	0	0	0	41,1264	0	32,8576	0	0	0	0,00%	0	0,00%
13/01/2020	0:00	0	0	0	0	41,1264	0	32,8576	0	0	0	0,00%	0	0,00%
13/01/2020	0:05	0	0	0	0	41,1264	0	32,8576	0	0	0	0,00%	0	0,00%
13/01/2020	0:05	0	0	0	0	41,1264	0	32,8576	0	0	0	0,00%	0	0,00%
13/01/2020	0:10	0	0	0	0	41,1264	0	32,8576	0	0	0	0,00%	0	0,00%
13/01/2020	0:15	0	0	0	0	41,1264	0	32,8576	0	0	0	0,00%	0	0,00%
13/01/2020	0:20	0	0	0	0	41,1264	0	32,8576	0	0	0	0,00%	0	0,00%
13/01/2020	0:25	0	0	0	0	41,1264	0	32,8576	0	0	0	0,00%	0	0,00%
13/01/2020	0:30	0	0	0	0	41,1264	0	32,8576	0	0	0	0,00%	0	0,00%
13/01/2020	0:35	0	0	0	0	41,1264	0	32,8576	0	0	0	0,00%	0	0,00%
13/01/2020	0:40	0	0	0	0	41,1264	0	32,8576	0	0	0	0,00%	0	0,00%
13/01/2020	0:45	0	0	0	0	41,1264	0	32,8576	0	0	0	0,00%	0	0,00%
13/01/2020	0:50	0	0	0	0	41,1264	0	32,8576	0	0	0	0,00%	0	0,00%
13/01/2020	0:55	0	0	0	0	41,1264	0	32,8576	0	0	0	0,00%	0	0,00%
13/01/2020	1:00	0	0	0	0	41,1264	0	32,8576	0	0	0	0,00%	0	0,00%
13/01/2020	1:05	0	0	0	0	41,1264	0	32,8576	0	0	0	0,00%	0	0,00%
13/01/2020	1:10	0	0	0	0	41,1264	0	32,8576	0	0	0	0,00%	0	0,00%
13/01/2020	1:15	0	0	0	0	41,1264	0	32,8576	0	0	0	0,00%	0	0,00%
13/01/2020	1:20	-1	0	0	0	41,259456	0	32,963904	0	0	0	0,00%	0	0,00%
13/01/2020	1:25	-1	0	0	0	41,259456	0	32,963904	0	0	0	0,00%	0	0,00%
13/01/2020	1:30	-1	0	0	0	41,259456	0	32,963904	0	0	0	0,00%	0	0,00%
13/01/2020	1:35	-1	0	0	0	41,259456	0	32,963904	0	0	0	0,00%	0	0,00%
13/01/2020	1:40	-1	0	0	0	41,259456	0	32,963904	0	0	0	0,00%	0	0,00%
13/01/2020	1:45	-1	0	0	0	41,259456	0	32,963904	0	0	0	0,00%	0	0,00%
13/01/2020	1:50	-1	0	0	0	41,259456	0	32,963904	0	0	0	0,00%	0	0,00%
13/01/2020	1:55	-1	0	0	0	41,259456	0	32,963904	0	0	0	0,00%	0	0,00%
13/01/2020	2:00	-1	0	0	0	41,259456	0	32,963904	0	0	0	0,00%	0	0,00%
13/01/2020	2:05	-1	0	0	0	41,259456	0	32,963904	0	0	0	0,00%	0	0,00%
13/01/2020	2:10	-1	0	0	0	41,259456	0	32,963904	0	0	0	0,00%	0	0,00%
13/01/2020	2:15	-1	0	0	0	41,259456	0	32,963904	0	0	0	0,00%	0	0,00%
13/01/2020	2:20	-1	0	0	0	41,259456	0	32,963904	0	0	0	0,00%	0	0,00%
13/01/2020	2:25	-1	0	0	0	41,259456	0	32,963904	0	0	0	0,00%	0	0,00%
13/01/2020	2:30	-1	0	0	0	41,259456	0	32,963904	0	0	0	0,00%	0	0,00%
13/01/2020	2:35	-1	0	0	0	41,259456	0	32,963904	0	0	0	0,00%	0	0,00%
13/01/2020	2:40	-1	0	0	0	41,259456	0	32,963904	0	0	0	0,00%	0	0,00%
13/01/2020	2:45	0	0	0	0	41,1264	0	32,8576	0	0	0	0,00%	0	0,00%
13/01/2020	2:50	0	0	0	0	41,1264	0	32,8576	0	0	0	0,00%	0	0,00%
13/01/2020	2:55	0	0	0	0	41,1264	0	32,8576	0	0	0	0,00%	0	0,00%
13/01/2020	3:00	0	0	0	0	41,1264	0	32,8576	0	0	0	0,00%	0	0,00%
13/01/2020	3:05	0	0	0	0	41,1264	0	32,8576	0	0	0	0,00%	0	0,00%
13/01/2020	3:10	0	0	0	0	41,1264	0	32,8576	0	0	0	0,00%	0	0,00%
13/01/2020	3:15	0	0	0	0	41,1264	0	32,8576	0	0	0	0,00%	0	0,00%
13/01/2020	3:20	1	0	0	0	40,993344	0	32,751296	0	0	0	0,00%	0	0,00%
13/01/2020	3:25	0	0	0	0	41,1264	0	32,8576	0	0	0	0,00%	0	0,00%
13/01/2020	3:30	0	0	0	0	41,1264	0	32,8576	0	0	0	0,00%	0	0,00%
13/01/2020	3:35	0	0	0	0	41,1264	0	32,8576	0	0	0	0,00%	0	0,00%
13/01/2020	3:40	0	0	0	0	41,1264	0	32,8576	0	0	0	0,00%	0	0,00%
13/01/2020	3:45	1	0	0	0	40,993344	0	32,751296	0	0	0	0,00%	0	0,00%
13/01/2020	3:50	0	0	0	0	41,1264	0	32,8576	0	0	0	0,00%	0	0,00%
13/01/2020	3:55	0	0	0	0	41,1264	0	32,8576	0	0	0	0,00%	0	0,00%
13/01/2020	4:00	0	0	0	0	41,1264	0	32,8576	0	0	0	0,00%	0	0,00%
13/01/2020	4:05	0	0	0	0	41,1264	0	32,8576	0	0	0	0,00%	0	0,00%
13/01/2020	4:10	0	0	0	0	41,1264	0	32,8576	0	0	0	0,00%	0	0,00%
13/01/2020	4:15	-1	0	0	0	41,259456	0	32,963904	0	0	0	0,00%	0	0,00%
13/01/2020	4:20	-1	0	0	0	41,259456	0	32,963904	0	0	0	0,00%	0	0,00%
13/01/2020	4:25	-1	0	0	0	41,259456	0	32,963904	0	0	0	0,00%	0	0,00%
13/01/2020	4:30	-1	0	0	0	41,259456	0	32,963904	0	0	0	0,00%	0	0,00%
13/01/2020	4:35	-1	0	0	0	41,259456	0	32,963904	0	0	0	0,00%	0	0,00%
13/01/2020	4:40	-1	0	0	0	41,259456	0	32,963904	0	0	0	0,00%	0	0,00%
13/01/2020	4:45	-1	0	0	0	41,259456	0	32,963904	0	0	0	0,00%	0	0,00%
13/01/2020	4:50	-2	0	0	0	41,392512	0	33,070208	0	0	0	0,00%	0	0,00%
13/01/2020	4:55	-2	0	0	0	41,392512	0	33,070208	0	0	0	0,00%	0	0,00%
13/01/2020	5:00	-2	0	0	0	41,392512	0	33,070208	0	0	0	0,00%	0	0,00%
13/01/2020	5:05	-2	0	0	0	41,392512	0	33,070208	0	0	0	0,00%	0	0,00%
13/01/2020	5:10	-2	0	0	0	41,392512	0	33,070208	0	0	0	0,00%	0	0,00%
13/01/2020	5:15	-2	0	0	0	41,392512	0	33,070208	0	0	0	0,00%	0	0,00%
13/01/2020	5:20	-2	0	0	0	41,392512	0	33,070208	0	0	0	0,00%	0	0,00%
13/01/2020	5:25	-2	0	0	0	41,392512	0	33,070208	0	0	0	0,00%	0	0,00%
13/01/2020	5:30	0	0	0	0	41,1264	0	32,8576	0	0	0	0,00%	0	0,00%
13/01/2020	5:35	-1	0	0	0	41,259456	0	32,963904	0	0	0	0,00%	0	0,00%
13/01/2020	5:40	-1	0	0	0	41,259456	0	32,963904	0	0	0	0,00%	0	0,00%
13/01/2020	5:45	-2	0	0	0	41,392512	0	33,070208	0	0	0	0,00%	0	0,00%
13/01/2020	5:50	-2	0	0	0	41,392512	0	33,070208	0	0	0	0,00%	0	0,00%
13/01/2020	5:55	-2	0	0	0	41,392512	0	33,070208	0	0	0	0,00%	0	0,00%
13/01/2020	6:00	-2	0	0	0	41,392512	0	33,070208	0	0	0	0,00%	0	0,00%
13/01/2020	6:05	-2	0	0	0	41,392512	0	33,070208	0	0	0	0,00%	0	0,00%
13/01/2020	6:10	-2	0	0	0	41,392512	0	33,070208	0	0	0	0,00%	0	0,00%
13/01/2020	6:15	-3	0	0	0	41,525568	0	33,176512	0	0	0	0,00%	0	0,00%
13/01/2020	6:20	-3	0	0	0	41,525568	0	33,176512	0	0	0	0,00%	0	0,00%
13/01/2020	6:25	-3	0	0	0	41,525568	0	33,176512	0	0	0	0,00%	0	0,00%
13/01/2020	6:30	-3	0	0	0	41,525568	0	33,176512	0	0	0	0,00%	0	0,00%
13/01/2020	6:35	-3	0	0	0	41,525568	0	33,176512	0	0	0	0,00%	0	0,00%
13/01/2020	6:40	-2	0	0	0	41,392512	0	33,070208	0	0	0	0,00%	0	0,00%
13/01/2020	6:45	-2	0	0	0	41,392512	0	33,070208	0	0	0	0,00%	0	0,00%
13/01/2020	6:50	-2	0	0	0	41,392512	0	33,070208	0	0	0	0,00%	0	0,00%
13/01/2020	6:55	-2	0	0	0	41,392512	0	33,070208	0	0	0	0,00%	0	0,00%
13/01/2020	7:00	-2	0	0	0	41,392512	0	33,070208	0	0	0	0,00%	0	0,00%
13/01/2020	7:05	-2	0	0	0	41,392512	0	33,070208	0	0	0	0,00%	0	0,00%
13/01/2020	7:10	-2	0	0	0	41,392512	0	33,070208	0	0	0	0,00%	0	0,00%
13/01/2020	7:15	-2	0	0	0	41,392512	0	33,070208	0	0	0	0,00%	0	0,00%
13/01/2020	7:20	-2	0	0	0	41,392512	0	33,070208	0	0	0	0,00%	0	0,00%
13/01/2020	7:25	-2	0	0	0	41,392512	0	33,070208	0	0	0	0,00%	0	0,00%
13/01/2020	7:30	-2	0	0	0	41,392512	0	33,070208	0	0	0	0,00%	0	0,00%
13/01/2020	7:35	-2	0	0	0	41,392512	0	33,070208	0	0	0	0,00%	0	0,00%
13/01/2020	7:40	-2	0	0	0	41,392512	0	33,070208	0	0	0	0,00%	0	0,00%
13/01/2020	7:45	-2	0	0	0	41,392512	0	33,070208	0	0	0	0,00%	0	0,00%
13/01/2020	7:50	-2	0	0	0	41,392512	0	33,070208	0	0	0	0,00%	0	0,00%
13/01/2020	7:55	-2	0	0	0	41,392512	0	33,070208	0	0	0	0,00%	0	0,00%
13/01/2020	8:00	-2	0	0	0	41,392512	0	33,070208	0	0	0	0,00%	0	0,00%
13/01/2020	8:05	-2	0	0	0	41,392512	0	33,070208	0	0	0	0,00%	0	0,00%
13/01/2020	8:10	-2	0	0	0	41,392512	0	33,070208	0	0	0	0,00%	0	0,00%
13/01/2020	8:15	-1	0	0	0	41,259456	0	32,963904	0	0	0	0,00%	0	0,00%
13/01/2020	8:20	-1	0	0	0	41,259456	0	32,963904	0	0	0	0,00%	0	0,00%
13/01/2020	8:25	-1	0	0	0	41,259456	0	32,963904	0	0	0	0,00%	0	0,00%
13/01/2020	8:30	-1	0	0	0	41,259456	0	32,963904	0	0	0	0,00%	0	0,00%
13/01/2020	8:35	-2	0	0	0	41,392512	0	33,070208	0	0	6,32	0,00%	6,162	0,00%
13/01/2020	8:40	-2	0	0	0	41,392512	0	33,070208	0	0	12,29	0,00%	11,98275	0,00%
13/01/2020	8:45	-2	0	0	0	41,392512	0	33,070208	0	0	25,07	0,00%	24,44325	0,00%
13/01/2020	8:50	-1	21,25	0,1859375	-0,0142625	41,259456	0,1757375	32,963904	5,792994079	50,05146884	35,87	-28,33%	34,97325	69,87%
13/01/2020	8:55	0	43,75	0,3828125	0,1903125	41,1264	0,3618125	32,8576	11,8882904	102,7148291	45,86	-55,35%	44,7135	43,53%
13/01/2020	9:00	0	62,5	0,546875	0,354375	41,1264	0,516875	32,8576	16,983272	146,7354701	61,38	-58,17%	59,8455	40,78%
13/01/2020	9:05	0	90	0,7875	0,595	41,1264	0,7443	32,8576	24,45591168	211,2990769	131,030003	-37,99%	127,7542529	60,46%
13/01/2020	9:10	0	111,25	0,9734375	0,7809375	41,1264	0,9200375	32,8576	30,23022416	261,1891367	169,529999	-35,09%	165,291749	63,28%
13/01/2020	9:15	0	126,25	1,1046875	0,9121875	41,1264	1,0440875	32,8576	34,30620944	296,4056496	200,150002	-32,47%	195,146252	65,84%
13/01/2020	9:20	1	150	1,3125	1,1277	40,993344	1,2405	32,751296	40,62798269	351,0257704	234,229999	-33,27%	228,374249	65,06%
13/01/2020	9:25	3	153,75	1,3453125	1,1759125	40,727232	1,2715125	32,538688	41,37334853	357,4657313	241,800004	-32,36%	235,7550039	65,95%
13/01/2020	9:30	5	191,25	1,6734375	1,5194375	40,46112	1,5816375	32,32608	51,12814036	441,7471327	292,620003	-33,76%	285,3045029	64,59%
13/01/2020	9:35	6	150	1,3125	1,1662	40,328064	1,2405	32,219776	39,96863213	345,3289816	246,099998	-28,73%	239,9474981	69,48%
13/01/2020	9:40	7	200	1,75	1,6114	40,195008	1,654	32,113472	53,11568269	458,9194984	311,759994	-32,07%	303,9659942	66,24%
13/01/2020	9:45	8	268,75	2,3515625	2,2206625	40,061952	2,2225625	32,007168	71,13793133	614,6317267	403,319999	-34,38%	393,236999	63,98%
13/01/2020	9:50	9	302,5	2,646875	2,523675	39,928896	2,501675	31,900864	79,80559395	689,5203317	554,51001	-19,58%	540,6472598	78,41%
13/01/2020	9:55	11	310	2,7125	2,6047	39,662784	2,5637	31,688256	81,23918191	701,9065317	666,28	-5,08%	649,623	92,55%
13/01/2020	10:00	12	270	2,3625	2,2624	39,529728	2,2329	31,581952	70,51934062	609,287103	583,5	-4,23%	568,9125	93,37%
13/01/2020	10:05	13	271,25	2,3734375	2,2810375	39,396672	2,2432375	31,475648	70,60735393	610,047538	594,250015	-2,59%	579,3937646	94,98%
13/01/2020	10:10	14	328,75	2,8765625	2,7918625	39,263616	2,7187625	31,369344	85,28579612	736,8692784	713,860015	-3,12%	696,0135146	94,46%
13/01/2020	10:15	13	317,5	2,778125	2,685725	39,396672	2,625725	31,475648	82,64639584	714,0648601	689,119994	-3,49%	671,8919942	94,09%
13/01/2020	10:20	15	355	3,10625	3,02925	39,13056	2,93585	31,26304	91,78359598	793,0102693	755,940002	-4,67%	737,041502	92,94%
13/01/2020	10:25	18	438,75	3,8390625	3,7851625	38,731392	3,6284625	30,944128	112,279608	970,0958135	927,900009	-4,35%	904,7025088	93,26%
13/01/2020	10:30	21	447,5	3,915625	3,884825	38,332224	3,700825	30,625216	113,338565	979,2452016	941,419983	-3,86%	917,8844834	93,73%
13/01/2020	10:35	23	497,5	4,353125	4,337725	38,066112	4,114325	30,412608	125,1273534	1081,100333	1033,059997	-4,44%	1007,233497	93,17%
13/01/2020	10:40	25	497,5	4,353125	4,353125	37,8	4,114325	30,2	124,252615	1073,542594	1029,919998	-4,06%	1004,171998	93,54%
13/01/2020	10:45	24	395	3,45625	3,44855	37,933056	3,26665	30,306304	99,00008796	855,36076	822,459991	-3,85%	801,8984912	93,75%
13/01/2020	10:50	25	465	4,06875	4,06875	37,8	3,84555	30,2	116,13561	1003,41167	958,959992	-4,43%	934,9859922	93,18%
13/01/2020	10:55	24	285	2,49375	2,48605	37,933056	2,35695	30,306304	71,43044321	617,1590294	597,119995	-3,25%	582,1919951	94,33%
13/01/2020	11:00	23	415	3,63125	3,61585	38,066112	3,43205	30,412608	104,3775913	901,8223887	837,259995	-7,16%	816,3284951	90,52%
13/01/2020	11:05	25	556,25	4,8671875	4,8671875	37,8	4,6001875	30,2	138,9256625	1200,317724	1157,110016	-3,60%	1128,182266	93,99%
13/01/2020	11:10	27	538,75	4,7140625	4,7294625	37,533888	4,4554625	29,987392	133,6077005	1154,370533	1116,609985	-3,27%	1088,694735	94,31%
