SETEMBRE 2020															
Dia	Hora	Temperatura modul	Irradiación (W/m2)	Isc en el W/m2	Isc temperatura	Voc temp.	Imp temp	Vmp temp	P unitaria temp (W)	Potencia parque calculada con temperatura kW	Potencia parque calculada con temperatura kW con degradación placas	Potencia instantanea inversors kW	Diferencia inversors vs Pcalculada	Potencia instanea a comptador con coefciente entre inversor y contador de la planta	PR  %
12/9/2020	9:45	24,883	270,7026471	2,571675147	2,571120822	46,1166776	2,454743775	37,51356638	92,08619353	449,196452	437,9665407	340,2028	-22,32%	326,9689111	74,66%
12/9/2020	9:50	23,97	233,5294118	2,218529412	2,213636912	46,2471973	2,113440715	37,6197375	79,50708492	387,8355602	378,1396712	293,0183	-22,51%	281,6198881	74,48%
12/9/2020	9:55	24,983	213,7908824	2,031013383	2,030934058	46,1023866	1,939007569	37,50194138	72,71654817	354,711322	345,8435389	247,5746	-28,41%	237,9439481	68,80%
12/9/2020	10:00	25,517	274,6732353	2,609395735	2,61185006	46,0261584	2,493629479	37,43993363	93,36132217	455,4165295	444,0311163	365,4579	-17,70%	351,2415877	79,10%
12/9/2020	10:05	24,35	370,9607843	3,524127451	3,521039951	46,1928915	3,361666564	37,5755625	126,3165121	616,1719459	600,7676472	477,1625	-20,57%	458,6008788	76,34%
12/9/2020	10:10	27,017	390,0163726	3,70515554	3,714734865	45,8117934	3,546594234	37,26555863	132,1658153	644,7048473	628,5872261	504,4229	-19,75%	484,8008492	77,13%
12/9/2020	10:15	29,383	413,2352941	3,925735294	3,946555969	45,4735826	3,767922383	36,99044138	139,377112	679,8815524	662,8845136	534,5987	-19,35%	513,8028106	77,51%
12/9/2020	10:20	31,83	435,3333333	4,135666666	4,168109166	45,1239247	3,979447383	36,7060125	146,0696454	712,5277302	694,7145369	564,6491	-18,72%	542,68425	78,12%
12/9/2020	10:25	31,95	458,0718628	4,351682697	4,384695197	45,1067755	4,186230046	36,6920625	153,6014145	749,2676998	730,5360073	594,3855	-18,64%	571,2639041	78,20%
12/9/2020	10:30	30,767	478,9051961	4,549599363	4,576991188	45,2758809	4,369822113	36,82962113	160,9388928	785,0599191	765,4334211	622,1783	-18,72%	597,9755641	78,12%
12/9/2020	10:35	30,39	495,9607843	4,711627451	4,737229951	45,3297151	4,522807964	36,8734125	166,7713637	813,5107121	793,1729443	648,6384	-18,22%	623,4063662	78,60%
12/9/2020	10:40	32,933	515,0163726	4,89265554	4,930338715	44,9662521	4,707176015	36,57775388	172,1779257	839,8839217	818,8868236	677,8425	-17,22%	651,4744268	79,56%
12/9/2020	10:45	33,367	535,8333333	5,090416666	5,130158491	44,9043149	4,897951318	36,52737113	178,9092855	872,7194948	850,9015074	702,565	-17,43%	675,2352215	79,36%
12/9/2020	10:50	33,23	555,5294118	5,277529412	5,316621912	44,9238507	5,075974815	36,5432625	185,4926801	904,8332936	882,2124612	734,1758	-16,78%	705,6163614	79,98%
12/9/2020	10:55	34,633	575,8659804	5,470726814	5,516484989	44,7233051	5,266791458	36,38012888	191,606552	934,6567606	911,2903416	762,1446	-16,37%	732,4971751	80,38%
12/9/2020	11:00	35,933	588,6764706	5,592426471	5,644359646	44,5375221	5,388878104	36,22900388	195,2336857	952,3499189	928,5411709	777,7271	-16,24%	747,4735158	80,50%
12/9/2020	11:05	35,717	611,0948039	5,805400637	5,856304962	44,5684764	5,591230106	36,25418363	202,7054829	988,7973458	964,0774122	801,8375	-16,83%	770,6460213	79,94%
12/9/2020	11:10	36,99	638,1568628	6,062490197	6,119442697	44,3865091	5,842457396	36,1061625	210,9487161	1029,007837	1003,282641	841,1704	-16,16%	808,4488714	80,58%
12/9/2020	11:15	37,567	651,9281373	6,193317304	6,253009129	44,3040929	5,96997819	36,03912113	215,1527671	1049,515198	1023,277318	860,7187	-15,89%	827,2367426	80,84%
12/9/2020	11:20	37,767	654,330098	6,216135931	6,276777756	44,2755109	5,992670973	36,01587113	215,8312655	1052,824913	1026,50429	868,0738	-15,43%	834,3057292	81,28%
12/9/2020	11:25	37,13	668,9019608	6,354568628	6,412186128	44,3665017	6,121950334	36,0898875	220,9404989	1077,747753	1050,80406	894,7175	-14,85%	859,9129893	81,83%
12/9/2020	11:30	40,233	727,2385294	6,908766029	6,981124204	43,9230091	6,665136477	35,72912888	238,1395202	1161,644579	1132,603465	968,2841	-14,51%	930,6178485	82,17%
12/9/2020	11:35	41,517	694,4117647	6,596911765	6,67536609	43,7395984	6,37321794	35,57993363	226,7586713	1106,128799	1078,475579	897,8804	-16,75%	862,9528524	80,02%
12/9/2020	11:40	40,47	593	5,6335	5,7069825	43,8891823	5,44866645	35,7016125	194,5261782	948,8986975	925,17623	797,8129	-13,77%	766,7779782	82,88%
12/9/2020	11:45	38,817	621,5032353	5,904280735	5,96991006	44,1254554	5,699693079	35,89380863	204,5836926	997,9592524	973,0102711	841,0008	-13,57%	808,2858689	83,07%
12/9/2020	11:50	38,083	713,627451	6,779460785	6,84160646	44,2302656	6,531933746	35,97906638	235,0128778	1146,392818	1117,732997	949,1163	-15,09%	912,1956759	81,61%
12/9/2020	11:55	39,43	809,2745098	7,688107843	7,756650343	44,0378087	7,405559854	35,8225125	265,2857604	1294,063939	1261,712341	1071,1987	-15,10%	1029,529071	81,60%
12/9/2020	12:00	42,833	824,1666667	7,829583334	7,914291509	43,5514431	7,556065682	35,42687888	267,6878237	1305,781204	1273,136674	1083,1342	-14,92%	1041,00028	81,77%
12/9/2020	12:05	43,917	830,5718628	7,890432697	7,980287022	43,3966144	7,61907403	35,30093363	268,9604266	1311,988961	1279,189237	1084,0155	-15,26%	1041,847297	81,45%
12/9/2020	12:10	44,23	836,1764706	7,943676471	8,035018971	43,3518407	7,671328638	35,2645125	270,5256647	1319,624192	1286,633587	1088,2362	-15,42%	1045,903812	81,29%
12/9/2020	12:15	42,583	848,1862745	8,057769608	8,141290283	43,5871706	7,772789775	35,45594138	275,5915786	1344,33572	1310,727327	1104,0483	-15,77%	1061,100821	80,96%
12/9/2020	12:20	44,617	859,3953922	8,164256226	8,257435551	43,2965774	7,883677942	35,21955863	277,6596575	1354,423809	1320,563214	1119,2254	-15,25%	1075,687532	81,46%
12/9/2020	12:25	45,13	870,7647059	8,272264706	8,367882206	43,2232217	7,989125433	35,1598875	280,8967514	1370,214353	1335,958995	1130,0183	-15,42%	1086,060588	81,29%
12/9/2020	12:30	44,417	881,0130392	8,369623872	8,461853197	43,3251594	8,078843	35,24280863	284,7211178	1388,869612	1354,147872	1143,535	-15,55%	1099,051489	81,16%
12/9/2020	12:35	43,667	893,0228431	8,483717009	8,572383834	43,4323419	8,184370671	35,32999613	289,1537841	1410,492159	1375,229855	1155,4633	-15,98%	1110,515778	80,75%
12/9/2020	12:40	43,83	903,4313726	8,58259804	8,67204054	43,4090047	8,279516599	35,3110125	292,3581141	1426,122881	1390,469809	1167,2409	-16,05%	1121,835229	80,68%
12/9/2020	12:45	47,517	913,839902	8,681479069	8,788433394	42,8821384	8,390641146	34,88243363	292,6859828	1427,722224	1392,029169	1178,3546	-15,35%	1132,516606	81,36%
12/9/2020	12:50	47,1	925,0490196	8,787965686	8,892940686	42,941689	8,490418108	34,930875	296,5777336	1446,706185	1410,53853	1193,7577	-15,37%	1147,320525	81,34%
12/9/2020	12:55	47,41	936,0980392	8,892931372	8,999378872	42,8973869	8,592038566	34,8948375	299,8177895	1462,511177	1425,948398	1202,1954	-15,69%	1155,429999	81,03%
12/9/2020	13:00	49,467	941,8627451	8,947696078	9,063912903	42,6034639	8,653651583	34,65574613	299,8987523	1462,906114	1426,333461	1212,3066	-15,01%	1165,147873	81,69%
12/9/2020	13:05	49,683	951,4705882	9,038970588	9,156216263	42,5725096	8,741777	34,63056638	302,7326887	1476,730055	1439,811804	1219,6145	-15,29%	1172,171496	81,41%
12/9/2020	13:10	51,93	961,0784314	9,130245098	9,258162598	42,2514337	8,839108923	34,3693875	303,7947597	1481,910838	1444,863067	1229,8441	-14,88%	1182,003165	81,81%
12/9/2020	13:15	52,467	972,3202941	9,237042794	9,367509619	42,1747339	8,943506552	34,30699613	306,8248446	1496,691592	1459,274302	1238,1125	-15,16%	1189,949924	81,54%
12/9/2020	13:20	54,083	981,1764706	9,321176471	9,459322146	41,9437056	9,031163354	34,11906638	308,1348619	1503,081856	1465,50481	1245,5787	-15,01%	1197,125689	81,69%
12/9/2020	13:25	51,53	980,372549	9,313539216	9,439556716	42,3085977	9,012292569	34,4158875	310,1660472	1512,989978	1475,165229	1237,0641	-16,14%	1188,942307	80,60%
12/9/2020	13:30	55,35	975,5228431	9,267467009	9,411629509	41,7626815	8,985629437	33,9718125	305,2581184	1489,049102	1451,822874	1230,6471	-15,23%	1182,774928	81,47%
12/9/2020	13:35	54,1	1002,81049	9,526699655	9,664924655	41,941319	9,227459644	34,117125	314,8143941	1535,664615	1497,272999	1264,9056	-15,52%	1215,700772	81,19%
12/9/2020	13:40	52,59	1014,980392	9,642313724	9,773366224	42,1571131	9,330992805	34,2926625	319,9845871	1560,884816	1521,862695	1280,9954	-15,83%	1231,164679	80,90%
12/9/2020	13:45	51,5	1014,019608	9,633186276	9,759061276	42,312885	9,317335345	34,419375	320,6968592	1564,359279	1525,250297	1279,7354	-16,10%	1229,953693	80,64%
12/9/2020	13:50	53,75	1003,594804	9,534150638	9,670713138	41,9913375	9,232986122	34,1578125	315,3786088	1538,416854	1499,956432	1268,3517	-15,44%	1219,012819	81,27%
12/9/2020	13:55	56,69	1000,568628	9,505401966	9,655929466	41,5711821	9,218871606	33,8160375	311,7457079	1520,695563	1482,678174	1275,9637	-13,94%	1226,328712	82,71%
12/9/2020	14:00	55,033	1038,839902	9,868979069	10,01163724	41,8079411	9,558478927	34,00862888	325,0707624	1585,695179	1546,0528	1302,2042	-15,77%	1251,548457	80,95%
12/9/2020	14:05	55,7	1025,228726	9,739672897	9,885497897	41,712663	9,438049045	33,931125	320,2436219	1562,148388	1523,094678	1291,177	-15,23%	1240,950215	81,48%
12/9/2020	14:10	53,87	1008,235294	9,578235293	9,715367793	41,9741883	9,275619567	34,1438625	316,7054791	1544,889327	1506,267094	1270,1104	-15,68%	1220,703105	81,04%
12/9/2020	14:15	56,333	1014,003235	9,633030733	9,781863908	41,6221581	9,339105857	33,85750388	316,1988127	1542,417809	1503,857363	1262,9566	-16,02%	1213,827588	80,71%
12/9/2020	14:20	53,867	988,3659804	9,389476814	9,526593639	41,9746599	9,095389927	34,14424613	310,5552323	1514,888423	1477,016212	1246,9071	-15,58%	1198,402414	81,14%
12/9/2020	14:25	52,683	932,3039216	8,856887255	8,98838293	42,1437796	8,581540334	34,28181638	294,19079	1435,062673	1399,186107	1183,3675	-15,42%	1137,334504	81,29%
12/9/2020	14:30	53,19	830,4117647	7,888911765	8,022814265	42,0713671	7,659676356	34,2229125	262,1364337	1278,701524	1246,733986	1099,1071	-11,84%	1056,351834	84,73%
12/9/2020	14:35	53,433	966,7320588	9,183954559	9,319012734	42,0365971	8,897204789	34,19462888	304,2366158	1484,066212	1446,964556	1224,3942	-15,38%	1176,765266	81,33%
12/9/2020	14:40	53,633	801,7483333	7,616609166	7,752617341	42,0080151	7,401709399	34,17137888	252,9266162	1233,776034	1202,931633	1023,2754	-14,93%	983,4699869	81,76%
12/9/2020	14:45	53,99	797,745098	7,578578431	7,716280931	41,9570391	7,367017689	34,1299125	251,4356691	1226,503194	1195,840614	1019,9354	-14,71%	980,2599129	81,97%
12/9/2020	14:50	50,317	836,9771569	7,951282991	8,071537316	42,4819904	7,706194048	34,55693363	266,3024362	1299,023284	1266,547702	1081,7842	-14,59%	1039,702795	82,09%
12/9/2020	14:55	51,167	990,7516667	9,412140834	9,536432659	42,3605169	9,104783601	34,45812113	313,7337362	1530,393165	1492,133336	1265,5863	-15,18%	1216,354993	81,52%
12/9/2020	15:00	55,27	1011,117647	9,605617647	9,749400147	41,7741143	9,308111508	33,9811125	316,2999843	1542,911324	1504,33854	1291,9612	-14,12%	1241,703909	82,54%
12/9/2020	15:05	56	1035,637255	9,838553923	9,985803923	41,66979	9,533814903	33,89625	323,1605734	1576,377277	1536,967845	1303,0246	-15,22%	1252,336943	81,48%
12/9/2020	15:10	56,75	1010,016373	9,595155544	9,745968044	41,5626075	9,304834753	33,8090625	314,5877397	1534,558994	1496,195019	1266,8591	-15,33%	1217,578281	81,38%
12/9/2020	15:15	56,17	998,6470588	9,487147059	9,635204559	41,6454953	9,199084773	33,8764875	311,6326803	1520,144215	1482,140609	1257,8691	-15,13%	1208,937992	81,57%
12/9/2020	15:20	54,817	986,7973529	9,374574853	9,516204178	41,8388954	9,085470725	34,03380863	309,2131719	1508,341853	1470,633306	1254,7742	-14,68%	1205,963484	82,00%
12/9/2020	15:25	55,033	965,0980392	9,168431372	9,311089547	41,8079411	8,889640231	34,00862888	302,3244754	1474,738791	1437,870321	1223,2467	-14,93%	1175,662403	81,76%
12/9/2020	15:30	54,77	961,0784314	9,130245098	9,271652598	41,8455693	8,851988323	34,0392375	301,3149329	1469,814243	1433,068886	1219,5021	-14,90%	1172,063468	81,79%
12/9/2020	15:35	53,2	958,6764706	9,107426471	9,241376471	42,069938	8,823082588	34,22175	301,9413266	1472,869791	1436,048046	1225,2592	-14,68%	1177,596617	82,00%
12/9/2020	15:40	51,7	941,8627451	8,947696078	9,074521078	42,284303	8,663779598	34,396125	298,000446	1453,646176	1417,305021	1214,1158	-14,34%	1166,886695	82,33%
12/9/2020	15:45	53,23	897,6666667	8,527833334	8,661925834	42,0656507	8,269859717	34,2182625	282,9802306	1380,377565	1345,868126	1152,3437	-14,38%	1107,51753	82,29%
12/9/2020	15:50	53,133	918,6438235	8,727116323	8,860749498	42,0794701	8,459683995	34,22950388	289,5707861	1412,526294	1377,213137	1200,6221	-12,82%	1153,9179	83,79%
12/9/2020	15:55	52,683	934,6568628	8,879240197	9,010735872	42,1437796	8,602881511	34,28181638	294,9224043	1438,631488	1402,665701	1204,5483	-14,12%	1157,691371	82,54%
12/9/2020	16:00	52,17	907,2745098	8,619107843	8,748165343	42,2171353	8,352195754	34,3414875	286,8268261	1399,141258	1364,162726	1161,7166	-14,84%	1116,525824	81,85%
12/9/2020	16:05	48,583	725,6372549	6,893553922	7,005574597	42,7297106	6,688480167	34,75844138	232,4811458	1134,043029	1105,691953	899,01	-18,69%	864,038511	78,14%
12/9/2020	16:10	45,267	526,1928431	4,998832009	5,095098834	43,2036859	4,864478571	35,14399613	170,9572161	833,9293	813,0810675	680,2954	-16,33%	653,8319089	80,41%
12/9/2020	16:15	44,59	840	7,98	8,0730525	43,3003931	7,70764065	35,2226625	271,4836253	1324,297124	1291,189696	1149,6237	-10,96%	1104,903338	85,57%
12/9/2020	16:20	50,317	874,5914706	8,308618971	8,428873296	42,4819904	8,047355873	34,55693363	278,0919428	1356,532497	1322,619184	1138,6209	-13,91%	1094,328547	82,74%
12/9/2020	16:25	49,133	633,5130392	6,018373872	6,133007047	42,6511101	5,855407781	34,69450388	203,1504679	990,9679827	966,1937831	808,3454	-16,34%	776,9007639	80,41%
12/9/2020	16:30	45,61	422,8431373	4,017009804	4,114907304	43,1546249	3,928653605	35,1040875	137,9117999	672,73376	655,915416	553,5609	-15,60%	532,027381	81,11%
12/9/2020	16:35	44,617	462,1078431	4,390024509	4,483203834	43,2965774	4,280279871	35,21955863	150,7495679	735,356392	716,9724822	627,4801	-12,48%	603,0711241	84,11%
12/9/2020	16:40	42,167	542,1895098	5,150800343	5,232342168	43,6467069	4,995509838	35,50437113	177,3624353	865,1739592	843,5446102	758,5393	-10,08%	729,0321212	86,42%
12/9/2020	16:45	43,45	662,1764706	6,290676471	6,378313971	43,4633105	6,089611338	35,3551875	215,2993507	1050,230233	1023,974477	893,4983	-12,74%	858,7412161	83,86%
12/9/2020	16:50	46,667	631,9281373	6,003317304	6,106234129	43,0036119	5,82984669	34,98124613	203,9353019	994,7964028	969,9264927	760,9314	-21,55%	731,3311685	75,40%
12/9/2020	16:55	46,45	414,0522549	3,933496422	4,035383922	43,0345805	3,852729702	35,0064375	134,8703415	657,8975259	641,4500878	522,3288	-18,57%	502,0102097	78,26%
12/9/2020	17:00	43,55	395	3,7525	3,8406125	43,4490195	3,66677425	35,3435625	129,5968649	632,1735069	616,3691692	523,4408	-15,08%	503,0789529	81,62%
12/9/2020	17:05	42,167	567,8431373	5,394509804	5,476051629	43,6467069	5,22818824	35,50437113	185,6235356	905,4716065	882,8348164	848,1042	-3,93%	815,1129466	92,33%
12/9/2020	17:10	47,217	626,3071569	5,949917991	6,055447316	42,9250114	5,781358648	34,91730863	201,8694842	984,7193438	960,1013602	829,3525	-13,62%	797,0906878	83,02%
12/9/2020	17:15	47,17	519,9803922	4,939813726	5,045121226	42,9316853	4,816763107	34,9227375	168,2145536	820,5505924	800,0368276	693,7892	-13,28%	666,8008001	83,35%
12/9/2020	17:20	44,633	550,2287255	5,227172892	5,320431067	43,2942051	5,079611556	35,21762888	178,8918746	872,6345643	850,8187002	744,7184	-12,47%	715,7488542	84,12%
12/9/2020	17:25	45,7	434,8529412	4,131102941	4,229427941	43,141763	4,037990677	35,093625	141,7077306	691,2503097	673,9690519	574,31	-14,79%	551,969341	81,90%
12/9/2020	17:30	42,65	370	3,515	3,5988375	43,5776385	3,43594275	35,4481875	121,7979428	594,1303652	579,2771061	543,9058	-6,11%	522,7478644	90,24%
12/9/2020	17:35	41,417	377,2222549	3,583611422	3,661590747	43,7538894	3,495855586	35,59155863	124,422949	606,9351455	591,7617668	464,8137	-21,45%	446,7324471	75,49%
12/9/2020	17:40	38,733	276,3071569	2,624917991	2,690151166	44,1373741	2,568386429	35,90350388	92,21407209	449,8202437	438,5747376	358,3246	-18,30%	344,3857731	78,52%
12/9/2020	17:45	37,37	272,9411765	2,592941177	2,651698677	44,3322033	2,531674421	36,0619875	91,29721132	445,3477968	434,2141019	347,8779	-19,88%	334,3454497	77,00%
12/9/2020	17:50	37,417	192,957549	1,833096716	1,892076041	44,3255294	1,806434704	36,05655863	65,1338188	317,7227681	309,7796989	249,1142	-19,58%	239,4236576	77,29%
12/9/2020	17:55	35,3	281,8791177	2,677851618	2,726776618	44,628027	2,603354098	36,302625	94,50858755	461,01289	449,4875678	379,2108	-15,63%	364,4594999	81,08%
12/9/2020	18:00	37,25	467,0784314	4,437245098	4,495432598	44,3493525	4,291955123	36,0759375	154,8363048	755,2914946	736,4092073	624,4834	-15,20%	600,1909957	81,50%
12/9/2020	18:05	40,533	478,9542157	4,550065049	4,623848224	43,8801361	4,414558252	35,69425388	157,574363	768,6477427	749,4315491	646,3625	-13,75%	621,2189988	82,89%
12/9/2020	18:10	40,533	391,6340196	3,720523186	3,794306361	43,8801361	3,622564073	35,69425388	129,3047217	630,7484325	614,9797217	507,2608	-17,52%	487,5283549	79,28%
12/9/2020	18:15	39,67	293,1372549	2,784803922	2,854486422	44,0035103	2,725283352	35,7946125	97,55046154	475,8511514	463,9548726	389,7246	-16,00%	374,5643131	80,73%
12/9/2020	18:20	39,15	265,915	2,5261925	2,593405	44,0778235	2,4760193	35,8550625	88,77782675	433,0582389	422,2317829	353,29	-16,33%	339,547019	80,42%
12/9/2020	18:25	37,533	211,3889216	2,008194755	2,06772793	44,3088661	1,974136034	36,04300388	71,15379274	347,088201	338,410996	273,8546	-19,08%	263,2016561	77,78%
12/9/2020	18:30	35,6	158,5294118	1,506029412	1,556379412	44,585154	1,485932765	36,26775	53,89143804	262,8824348	256,3103739	205,0292	-20,01%	197,0535641	76,88%
12/9/2020	18:35	35,05	141,2352941	1,341735294	1,389472794	44,6637545	1,326580867	36,3316875	48,19692152	235,1045832	229,2269686	180,8922	-21,09%	173,8554934	75,84%
12/9/2020	18:40	34,75	140,915	1,3386925	1,385005	44,7066275	1,3223153	36,3665625	48,088062	234,5735664	228,7092273	182,0931	-20,38%	175,0096784	76,52%
12/9/2020	18:45	31,85	127,3039216	1,209387255	1,241924755	45,1210665	1,185711319	36,7036875	43,51997771	212,2904513	206,98319	161,3675	-22,04%	155,0903043	74,93%
12/9/2020	18:50	33,63	128,745098	1,223078431	1,264070931	44,8666867	1,206855089	36,4967625	44,04630355	214,8578687	209,486422	162,223	-22,56%	155,9125253	74,43%
12/9/2020	18:55	32,817	128,9051961	1,224599363	1,261728688	44,9829154	1,204618863	36,59130863	44,0785806	215,0153161	209,6399332	164,1513	-21,70%	157,7658144	75,26%
12/9/2020	19:00	32,7	123,3006863	1,17135652	1,20793152	44,999593	1,153256725	36,604875	42,21481825	205,9238834	200,7757863	156,89	-21,86%	150,786979	75,10%
12/9/2020	19:05	33,37	119,1372549	1,131803922	1,171561422	44,9038433	1,118532852	36,5269875	40,8566355	199,298668	194,3162013	152,4971	-21,52%	146,5649628	75,43%
12/9/2020	19:10	34,533	143,3169608	1,361511128	1,406794303	44,7375961	1,34311835	36,39175388	48,87843242	238,4289933	232,4682685	192,9425	-17,00%	185,4370368	79,77%
12/9/2020	19:15	32,483	141,7156863	1,34629902	1,381844695	45,0305616	1,31929804	36,63006638	48,32597478	235,734105	229,8407524	188,9316	-17,80%	181,5821608	79,00%
12/9/2020	19:20	32,75	132,5882353	1,259588235	1,296400735	44,9924475	1,237721544	36,5990625	45,29944815	220,9707081	215,4464404	175,6183	-18,49%	168,7867481	78,34%
12/9/2020	19:25	34,433	131,3071569	1,247417991	1,292226166	44,7518871	1,233735929	36,40337888	44,91215644	219,0814991	213,6044616	168,7204	-21,01%	162,1571764	75,91%
12/9/2020	19:30	33,017	110,4901961	1,049656863	1,087736188	44,9543334	1,038501813	36,56805863	37,97599518	185,2469045	180,6157319	142,4725	-21,12%	136,9303198	75,81%
12/9/2020	19:35	31,81	93,19607843	0,8853627451	0,9177102451	45,1267829	0,8761717814	36,7083375	32,16280946	156,8901845	152,9679299	120,0175	-21,54%	115,3488193	75,41%
12/9/2020	19:40	32,617	99,28107843	0,9431702451	0,9793495701	45,0114974	0,9350211159	36,61455863	34,23538546	167,0002103	162,825205	135,9138	-16,53%	130,6267532	80,23%
12/9/2020	19:45	32,917	98,48039216	0,9355637255	0,9731680505	44,9686244	0,9291193914	36,57968363	33,98689339	165,7880659	161,6433643	133,9925	-17,11%	128,7801918	79,67%
12/9/2020	19:50	32,73	83,58823529	0,7940882353	0,8308057353	44,9953057	0,7932008441	36,6013875	29,03225146	141,6193226	138,0788396	110,2754	-20,14%	105,9856869	76,76%
12/9/2020	19:55	33,467	77,66343137	0,737802598	0,778019423	44,8900239	0,742803807	36,51574613	27,12403524	132,3110439	129,0032678	100,8159	-21,85%	96,89416149	75,11%
12/9/2020	20:00	30,15	66,45421569	0,6313150491	0,6557775491	45,3640135	0,6260949863	36,9013125	23,10372674	112,6999791	109,8824796	85,9608	-21,77%	82,61692488	75,19%
12/9/2020	20:05	31,97	57,64705882	0,5476470588	0,5807545588	45,1039173	0,5544677735	36,6897375	20,34327706	99,23450551	96,75364287	70,3879	-27,25%	67,64981069	69,92%
12/9/2020	20:10	31,883	47,23852941	0,4487660294	0,4814617044	45,1163076	0,4596692272	36,69981638	16,86977623	82,29076847	80,23349925	53,3858	-33,46%	51,30909238	63,95%
12/9/2020	20:15	29,717	35,22872549	0,3346728922	0,3570772172	45,4259364	0,3409147747	36,95168363	12,5973749	61,44999475	59,91374488	37,1554	-37,99%	35,71005494	59,60%
12/9/2020	20:20	29,89	24,01960784	0,2281862745	0,2514137745	45,4011701	0,2400339931	36,9315375	8,864824418	43,24261351	42,16154817	21,1558	-49,82%	20,33283938	48,23%
12/9/2020	20:25	31	6,405196078	0,06084936274	0,08934936274	45,24254	0,08530512843	36,8025	3,139441989	15,31419802	14,93134307	8,7017	-41,72%	8,36320387	56,01%
12/9/2020	20:30	29,717	0	0	0	0	0	0	0	0	0	2,79	0,00%	2,681469	0,00%
12/9/2020	20:35	29,25	0	0	0	0	0	0	0	0	0	0,3146	0,00%	0,30236206	0,00%
12/9/2020	20:40	30,017	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
12/9/2020	20:45	31,85	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
12/9/2020	20:50	30,79	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
12/9/2020	20:55	30,35	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
12/9/2020	21:00	30,017	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
12/9/2020	21:05	29,51	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
12/9/2020	21:10	29,7	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
12/9/2020	21:15	29,817	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
12/9/2020	21:20	29,23	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
12/9/2020	21:25	28,933	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
12/9/2020	21:30	28,933	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
12/9/2020	21:35	28,61	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
12/9/2020	21:40	27,983	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
12/9/2020	21:45	29,15	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
12/9/2020	21:50	28,61	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
12/9/2020	21:55	28,317	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
12/9/2020	22:00	28	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
12/9/2020	22:05	27,85	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
12/9/2020	22:10	27,133	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
12/9/2020	22:15	26,383	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
12/9/2020	22:20	26,57	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
12/9/2020	22:25	26,5	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
12/9/2020	22:30	26,183	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
12/9/2020	22:35	27,233	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
12/9/2020	22:40	26,43	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
12/9/2020	22:45	26,583	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
12/9/2020	22:50	26,8	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
12/9/2020	22:55	26,41	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
12/9/2020	23:00	27	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
12/9/2020	23:05	27,117	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
12/9/2020	23:10	27,19	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
12/9/2020	23:15	26,683	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
12/9/2020	23:20	27,317	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
12/9/2020	23:25	27,05	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
12/9/2020	23:30	27,533	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
12/9/2020	23:35	27,317	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
12/9/2020	23:40	26,81	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
12/9/2020	23:45	26,917	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
12/9/2020	23:50	27,033	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
12/9/2020	23:55	27,31	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
13/09/2020	0:00	27,983	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
13/09/2020	0:05	27,45	0	0	0	0	0	0	0	0	0	0	0,00%	0	0,00%
